"CE_effect" "CE_pval" "PE_effect" "PE_pval" "H_pval"
"1" "0.174582435926356" "0.0260421473054268" "0.328700981989693" "1.32083472955831e-10" "2.64166945911662e-10"
"2" "0.169666667648371" "0.030625071157033" "0.348055547748992" "8.22101777518438e-12" "1.64420355503688e-11"
"3" "0.15697020423759" "0.0457710306114439" "0.319224787861978" "5.31644155450582e-10" "1.06328831090116e-09"
"4" "0.198969999807497" "0.0109803028716518" "0.351956808133411" "4.11778018688793e-12" "8.23556037377585e-12"
"5" "0.297415405453968" "0.000125883527493265" "0.401920701221711" "9.11516401337655e-16" "1.82303280267531e-15"
"6" "0.341526961496075" "1.00204288348837e-05" "0.390701224821143" "6.37188721032169e-15" "1.27437744206434e-14"
"7" "0.315107763323616" "4.75859860051686e-05" "0.411765591782417" "1.30999490411092e-16" "2.61998980822185e-16"
"8" "0.370105793252237" "1.60970244888755e-06" "0.46233071911383" "3.78735751023378e-21" "7.57471502046756e-21"
"9" "0.328681746481795" "2.17430908758749e-05" "0.43323505678329" "2.07968772972526e-18" "4.15937545945053e-18"
"10" "0.146513741558679" "0.0625416037713655" "0.349535352811317" "6.94878081893793e-12" "1.38975616378759e-11"
"11" "0.237769791774435" "0.00229408363088862" "0.398579675683658" "1.74124973437048e-15" "3.48249946874096e-15"
"12" "0.188041149848885" "0.0163158971208636" "0.335001889362391" "5.54935934242329e-11" "1.10987186848466e-10"
"13" "0.157441265026374" "0.0450766838494156" "0.30516576471127" "3.70284335218865e-09" "7.4056867043773e-09"
"14" "0.27990438862741" "0.000315254606342725" "0.389518046444639" "8.38712101224841e-15" "1.67742420244968e-14"
"15" "0.293824165735147" "0.000152924106490633" "0.417160753853425" "5.05927716165865e-17" "1.01185543233173e-16"
"16" "0.171619523830481" "0.0288041088620753" "0.342995415598336" "1.84560198478629e-11" "3.69120396957258e-11"
"17" "0.249689610569589" "0.00134967000984207" "0.351924718198306" "4.55655607087509e-12" "9.11311214175018e-12"
"18" "0.267542437279858" "0.000581928459094594" "0.389927068973384" "8.13706092151712e-15" "1.62741218430342e-14"
"19" "0.231465109964755" "0.00300579248818009" "0.318474033104453" "6.26637026901245e-10" "1.25327405380249e-09"
"20" "0.310017900420215" "6.34951072388169e-05" "0.402669563355127" "8.79588987693945e-16" "1.75917797538789e-15"
"21" "0.309666354142537" "6.4240221997353e-05" "0.425601574477155" "8.77670949197767e-18" "1.75534189839553e-17"
"22" "0.236200692259046" "0.00244432675681045" "0.363086505516544" "8.23740475039712e-13" "1.64748095007942e-12"
"23" "0.243050818050679" "0.00181329753884695" "0.367506097224328" "3.73823835359301e-13" "7.47647670718602e-13"
"24" "0.168274622938622" "0.0319972526226605" "0.293395403665036" "1.56627101714934e-08" "3.13254203429867e-08"
"25" "0.236461723073231" "0.0024301653424196" "0.347694605693799" "8.36956771307393e-12" "1.67391354261479e-11"
"26" "0.0958584904311987" "0.225481335527885" "0.295948138843902" "1.21536226888187e-08" "2.43072453776374e-08"
"27" "0.172353389600383" "0.028104764017295" "0.331158005477702" "1.09188131343683e-10" "2.18376262687365e-10"
"28" "0.254486292476956" "0.0010793987679303" "0.372264276461274" "1.50421358321562e-13" "3.00842716643124e-13"
"29" "0.126069536902966" "0.109762583476047" "0.342150046064793" "2.10155812668085e-11" "4.2031162533617e-11"
"30" "0.226361913609717" "0.00373185018083595" "0.357886293017779" "1.88996415293852e-12" "3.77992830587705e-12"
"31" "0.231257866156637" "0.00303094767135733" "0.338550258640152" "3.51381219142019e-11" "7.02762438284038e-11"
"32" "0.215661331603229" "0.0057865823177451" "0.40452475767079" "6.70382932415283e-16" "1.34076586483057e-15"
"33" "0.114429459626145" "0.147116000202977" "0.317217209496583" "7.14992129600345e-10" "1.42998425920069e-09"
"34" "0.279529013791539" "0.000320914232566032" "0.3574619526395" "1.79554256731136e-12" "3.59108513462273e-12"
"35" "0.44857637382377" "5.26444284796357e-09" "0.509923879209558" "3.41646116650194e-26" "6.83292233300388e-26"
"36" "0.225144220490469" "0.00392726866036955" "0.352664615858409" "3.97461525081055e-12" "7.94923050162109e-12"
"37" "0.285290008673091" "0.000237326240865923" "0.393931674543667" "3.52259737649131e-15" "7.04519475298261e-15"
"38" "0.250001660805183" "0.00132965702032313" "0.391667517332988" "5.42825704006235e-15" "1.08565140801247e-14"
"39" "0.26885261150469" "0.000545675379790415" "0.414018186862041" "8.95458907551132e-17" "1.79091781510226e-16"
"40" "0.266324082235682" "0.000615577954647742" "0.339006072826178" "3.24623230359319e-11" "6.49246460718637e-11"
"41" "0.219243290215696" "0.00498853594301465" "0.341652858264126" "2.3192598518977e-11" "4.63851970379541e-11"
"42" "0.163515858614358" "0.0372551473756691" "0.320266244718196" "4.76237314083876e-10" "9.52474628167752e-10"
"43" "0.326388803765982" "2.47502539921141e-05" "0.406047088491401" "3.8915758136686e-16" "7.7831516273372e-16"
"44" "0.231756891279024" "0.00297251926386063" "0.383331452096686" "2.50332191563524e-14" "5.00664383127048e-14"
"45" "0.296864681562954" "0.000129813197267898" "0.407207741239996" "3.51603609170188e-16" "7.03207218340375e-16"
"46" "0.334212700494729" "1.56398359643887e-05" "0.420142661590069" "2.96603612858885e-17" "5.9320722571777e-17"
"47" "0.298399707274553" "0.00012015466012095" "0.402057848537339" "9.44646092288997e-16" "1.88929218457799e-15"
"48" "0.260354780967362" "0.000815452194334907" "0.373655789482907" "1.34568813467727e-13" "2.69137626935454e-13"
"49" "0.21322030910056" "0.00635597929158119" "0.378148971010182" "6.39948875922598e-14" "1.2798977518452e-13"
"50" "0.187376801324067" "0.0167701666042266" "0.321532359686721" "3.94968160233725e-10" "7.89936320467449e-10"
"51" "0.189784595992389" "0.0154173461833107" "0.36669454426724" "4.49032312927102e-13" "8.98064625854204e-13"
"52" "0.363778647956646" "2.43748661220449e-06" "0.408877156954666" "2.56446908197731e-16" "5.12893816395462e-16"
"53" "0.165325557734172" "0.0352738239348807" "0.36464371085578" "6.6658642731233e-13" "1.33317285462466e-12"
"54" "0.254069057961686" "0.00109980639327777" "0.356589520907993" "2.07475782648361e-12" "4.14951565296722e-12"
"55" "0.350585342137414" "5.70039698178913e-06" "0.371855721612949" "1.61344996008242e-13" "3.22689992016483e-13"
