"CE_effect" "CE_pval" "PE_effect" "PE_pval" "H_pval"
"1" "0.273122240419095" "0.0173267700996261" "0.33958144573422" "0.000404935569850763" "0.000809871139701525"
"2" "0.362576469960116" "0.00121489957894434" "0.396923181962513" "2.29830146135262e-05" "4.59660292270525e-05"
"3" "0.296597332911921" "0.00925035256723428" "0.298417246112456" "0.00221747482158521" "0.00443494964317043"
"4" "0.148993576709112" "0.20983976619813" "0.183028993983416" "0.0742661209493743" "0.148532241898749"
"5" "0.385783781906387" "0.000530806494233464" "0.340658656256621" "0.000379613345826174" "0.000759226691652349"
"6" "0.0928441770177166" "0.442346853399543" "0.230318696689316" "0.0219960983487767" "0.0439921966975534"
"7" "0.450975086384135" "3.92850659589149e-05" "0.458086302030025" "5.48382702022401e-07" "1.0967654040448e-06"
"8" "-0.144332880370699" "0.267789537834992" "0.0161103986473226" "0.883780647510798" "0.535579075669985"
"9" "0.312376559092579" "0.00594805252771608" "0.298831143511815" "0.00220621249195149" "0.00441242498390299"
"10" "0.232943274590885" "0.0447136930280448" "0.309061624734701" "0.0014958701476783" "0.00299174029535659"
"11" "0.309748460441445" "0.00638252266107679" "0.289935888570205" "0.0030585837283342" "0.00611716745666841"
"12" "0.219679684656113" "0.0593062470670205" "0.228024293488237" "0.0234793230017648" "0.0469586460035295"
"13" "0.00302795836196071" "0.980557398671491" "0.049656602142754" "0.647644508348099" "1"
"14" "0.471254187478368" "1.54767961380559e-05" "0.403934524483418" "1.52531941659095e-05" "3.0506388331819e-05"
"15" "0.258840669682694" "0.0246344446793438" "0.254826493047246" "0.0104077993566812" "0.0208155987133624"
"16" "0.121197814794137" "0.311760374339108" "0.161591791133514" "0.118583003984244" "0.237166007968489"
"17" "0.177298684265194" "0.132507483226049" "0.201296579771831" "0.0479511281025173" "0.0959022562050345"
"18" "0.0912194677667117" "0.450386482247285" "0.18265876569303" "0.0747242085699632" "0.149448417139926"
"19" "0.148476135724544" "0.211440641941774" "0.218946430554619" "0.0300971443921009" "0.0601942887842018"
"20" "0.3118067091349" "0.00604075871504694" "0.298588951849546" "0.00221901961979486" "0.00443803923958972"
"21" "0.0174971563599319" "0.887477257400598" "0.082419565783947" "0.441395348857277" "0.882790697714553"
"22" "0.311353594461925" "0.00611501794463493" "0.298609609520883" "0.00221764859058784" "0.00443529718117567"
"23" "0.231337968662946" "0.046206760659068" "0.246874490120363" "0.0133274495902177" "0.0266548991804355"
"24" "0.148916776218894" "0.210095884065152" "0.201270023468548" "0.0478506652721853" "0.0957013305443706"
"25" "0.122623736082345" "0.30612986077926" "0.162281709689191" "0.117182399884535" "0.23436479976907"
"26" "0.178056796520011" "0.130853939394128" "0.237566527520038" "0.0177610637128418" "0.0355221274256836"
"27" "0.176636661479718" "0.133909675670028" "0.181364371369202" "0.0768932078910912" "0.153786415782182"
"28" "0.164447887926401" "0.16462905243409" "0.191771276821851" "0.0605519670815942" "0.121103934163188"
"29" "0.448222202632161" "4.37297771984049e-05" "0.389837886987605" "3.30875874908203e-05" "6.61751749816406e-05"
"30" "0.361591132071693" "0.00125228007879109" "0.333052904458228" "0.000530781152622452" "0.0010615623052449"
"31" "0.0476470659523579" "0.697309887756237" "0.0504320475609434" "0.642307733406306" "1"
"32" "0.312322636114168" "0.00595739259740244" "0.273082322768009" "0.00566033986519993" "0.0113206797303999"
"33" "0.0753265068106719" "0.534906009464633" "0.123189563414144" "0.241116473264852" "0.482232946529705"
"34" "0.190909308366351" "0.103889912328001" "0.218690939676931" "0.0302938300504679" "0.0605876601009359"
"35" "0.191305649297242" "0.103178937745302" "0.226508963669909" "0.0244408875386073" "0.0488817750772147"
"36" "0.164434441908434" "0.164659336213588" "0.200128251354847" "0.0494340577934046" "0.0988681155868092"
"37" "0.148848251343597" "0.210294370581949" "0.209414056492615" "0.0388454520967386" "0.0776909041934772"
"38" "0.176515295114959" "0.134200088618556" "0.161931439733883" "0.117397892127001" "0.234795784254002"
"39" "0.191606141110114" "0.102635093414715" "0.380596490086242" "5.49723715090405e-05" "0.000109944743018081"
"40" "0.257804550093276" "0.025214596764114" "0.248134024286414" "0.0128433548104027" "0.0256867096208055"
"41" "0.272532858660009" "0.0175633527156492" "0.316831718929129" "0.00107504096103621" "0.00215008192207242"
"42" "0.258726314314002" "0.0247058036566283" "0.21019523589448" "0.0380429802129864" "0.0494116073132567"
"43" "0.247107124141194" "0.0325623549862022" "0.274348544304018" "0.00544848167511537" "0.0108969633502307"
"44" "0.134664596052973" "0.259020752777926" "0.190212686506049" "0.0626861616132661" "0.125372323226532"
"45" "-0.0781178181352671" "0.539856203700072" "-0.0292028594656161" "0.794948953425457" "1"
"46" "0.219488576300266" "0.059528055324511" "0.307437660404311" "0.00158310188749226" "0.00316620377498451"
"47" "0.310468973216616" "0.00625999173334931" "0.289430429037213" "0.00313538304796147" "0.00627076609592295"
"48" "0.135555679526054" "0.255894273594162" "0.182735359700639" "0.0746860084317587" "0.149372016863517"
"49" "0.350007828826682" "0.00185115620697466" "0.298132220129863" "0.00227888175446709" "0.00370231241394932"
"50" "0.349253492986968" "0.00189350111835665" "0.332153947657826" "0.000559041697367532" "0.00111808339473506"
"51" "0.283746552917664" "0.0130970873637319" "0.272495768838842" "0.00570223503864283" "0.0114044700772857"
"52" "0.258925171798404" "0.0245833091532195" "0.280286515801211" "0.00438478249898345" "0.00876956499796689"
"53" "0.0919472514485335" "0.446792518362739" "0.142841519156211" "0.170688061472772" "0.341376122945544"
"54" "0.260479803750582" "0.0237398962135921" "0.330576342069972" "0.000616358987736249" "0.0012327179754725"
"55" "0.135065651017857" "0.257617613054632" "0.102126232258188" "0.33599775081568" "0.515235226109263"
"56" "0.119807247055921" "0.317354318276239" "0.15273246064193" "0.141299751339528" "0.282599502679056"
"57" "0.0467019838140724" "0.703015912774955" "0.102197237744249" "0.335649416971725" "0.671298833943449"
"58" "0.29797014361886" "0.00893029344978064" "0.273136125008206" "0.00568080027303672" "0.0113616005460734"
"59" "0.0473881815591678" "0.698876368298149" "0.122351360811476" "0.244990135546175" "0.489980271092349"
"60" "0.10586575044461" "0.378954270203566" "0.102812144317735" "0.332378252045746" "0.664756504091493"
"61" "0.388714274774327" "0.000481582098023631" "0.426682915351937" "4.12429970337044e-06" "8.24859940674088e-06"
"62" "0.177290642515884" "0.132524729411706" "0.228154477602973" "0.023279489592085" "0.0465589791841699"
"63" "0.12074280576525" "0.313605163573226" "0.171612460762001" "0.0957584893327361" "0.191516978665472"
"64" "0.410925195475509" "0.000204412432110816" "0.433255324978251" "2.6517024361106e-06" "5.30340487222121e-06"
"65" "0.270978600478199" "0.0182249874532764" "0.298615480168046" "0.002207978078615" "0.00441595615723001"
"66" "0.311198508795579" "0.00614025458855705" "0.219021734789221" "0.0301016902193754" "0.0122805091771141"
"67" "0.0771709512104842" "0.524969258079804" "0.0918450009241795" "0.389002745048699" "0.778005490097397"
"68" "0.219620224637777" "0.0593791413645321" "0.273618276258119" "0.00560073347801467" "0.0112014669560293"
"69" "0.299270161383929" "0.00864067205622168" "0.247398439565438" "0.0131662674675924" "0.0172813441124434"
"70" "0.217691720579576" "0.06164270488189" "0.25474425178921" "0.0103741495367282" "0.0207482990734564"
"71" "0.25987149455405" "0.0240720892405198" "0.274080267311392" "0.00546901805206738" "0.0109380361041348"
"72" "0.148950719981982" "0.209994422183367" "0.226899549777632" "0.0241480988345313" "0.0482961976690625"
"73" "0.134376117594132" "0.260055629471246" "0.122651721614881" "0.243655871898342" "0.487311743796685"
"74" "0.38568033483564" "0.000532481099704332" "0.36468576686696" "0.00012074754338938" "0.000241495086778761"
"75" "0.244780005553781" "0.0342353069145332" "0.236806384692197" "0.0180356240135147" "0.0360712480270294"
"76" "-0.0140616637246223" "0.910330560042548" "0.0810905342223025" "0.449058492045617" "0.898116984091235"
"77" "0.105550414859451" "0.380395576089808" "0.123039813695946" "0.241863214377807" "0.483726428755614"
"78" "0.178290959966449" "0.130325592707765" "0.191736686843437" "0.0605103058621771" "0.121020611724354"
"79" "0.192763297104794" "0.100578573616359" "0.238514283866766" "0.0172967660589233" "0.0345935321178466"
"80" "0.121250838340975" "0.311554333278737" "0.162027068258169" "0.117445771805634" "0.234891543611267"
"81" "0.219563901291075" "0.0594424688607434" "0.238240892725633" "0.0174552707234914" "0.0349105414469828"
"82" "0.163359600313671" "0.167433427131082" "0.132775748239416" "0.204955973320101" "0.334866854262163"
"83" "-0.0158418629475522" "0.899037173425479" "0.00444378302903648" "0.967965121125548" "1"
"84" "0.360815266060929" "0.00128345378062747" "0.35528728730403" "0.000190437729329132" "0.000380875458658265"
"85" "0.23312445038131" "0.0445549774386213" "0.299039988108294" "0.00220791543352133" "0.00441583086704265"
"86" "0.284835379529521" "0.0127475272693456" "0.255287305718309" "0.010230222989053" "0.020460445978106"
"87" "0.285233024781993" "0.0126280510457682" "0.227306767942844" "0.0239490889728139" "0.0252561020915365"
"88" "0.163176141522836" "0.167902395116994" "0.132912282603305" "0.20460855449793" "0.335804790233988"
"89" "0.106613523044518" "0.37561123902518" "0.132655565952337" "0.205533753893065" "0.41106750778613"
"90" "0.0602667184710999" "0.621141725487328" "0.0698901885945862" "0.515818576523388" "1"
