"CE_effect" "CE_pval" "PE_effect" "PE_pval" "H_pval"
"1" "0.230513512333672" "0.019410504307987" "0.173260138602252" "0.00621362004229416" "0.0124272400845883"
"2" "0.0932434112044306" "0.348616756861748" "0.0609808977082118" "0.355869434880006" "0.697233513723496"
"3" "0.268652021154668" "0.00636945705708708" "0.126294335025209" "0.0498848296132758" "0.0127389141141742"
"4" "0.222063240943229" "0.0243687877395959" "0.196552528883755" "0.00173864270736557" "0.00347728541473114"
"5" "-0.0368907104438768" "0.713914403782501" "0.0323910371380387" "0.627396663479195" "1"
"6" "0.16467536122371" "0.0962022650744123" "0.175694883020112" "0.00549188251549686" "0.0109837650309937"
"7" "0.210258479738473" "0.033237632552075" "0.18578659748712" "0.0031859631539755" "0.00637192630795101"
"8" "0.221372899519533" "0.024831831868136" "0.158717988429561" "0.0127280919385272" "0.0254561838770544"
"9" "0.26875823410668" "0.00633351632759008" "0.171467071701578" "0.00675057891706478" "0.0126670326551802"
"10" "0.105398460333301" "0.288754989981036" "0.0359339525129302" "0.589890053948038" "0.577509979962072"
"11" "0.0531401226742251" "0.594397749523109" "0.0287286603725323" "0.66727934210473" "1"
"12" "0.181934889636203" "0.0658124478124243" "0.10386331407233" "0.109801845446851" "0.131624895624849"
"13" "0.25790996427694" "0.00882882598435881" "0.149458952192193" "0.0192042160064521" "0.0176576519687176"
"14" "0.210934847436736" "0.0326138391593691" "0.134290790268325" "0.0365998250790289" "0.0652276783187382"
"15" "0.0835175122099256" "0.401566152613692" "0.0692067452600141" "0.293195268831359" "0.586390537662718"
"16" "-0.198660931903679" "0.0524738115240993" "-0.131440481538062" "0.0645696412601622" "0.104947623048199"
"17" "0.131870723182482" "0.183760870476745" "0.0416529705369722" "0.530946325456194" "0.36752174095349"
"18" "0.249522460176567" "0.011330910582507" "0.153180473478273" "0.0163749829461995" "0.022661821165014"
"19" "0.0733211632944213" "0.461795309210335" "0.0320955572264901" "0.630682481548664" "0.923590618420671"
"20" "0.210984323353577" "0.0325496524902029" "0.155783491566279" "0.0145290655479259" "0.0290581310958517"
"21" "0.171993662000582" "0.0821744833518821" "0.108783575415358" "0.093490369232578" "0.164348966703764"
"22" "0.0630131181349443" "0.52752720781095" "0.0903128409549093" "0.166652122553985" "0.33330424510797"
"23" "0.102799810321394" "0.300971503655356" "0.109176760369428" "0.0922592533488952" "0.18451850669779"
