"CE_effect" "CE_pval" "PE_effect" "PE_pval" "H_pval"
"1" "0.154491784481242" "0.0951997184575033" "0.155418331665025" "0.0550034768910079" "0.110006953782016"
"2" "0.163883435172684" "0.0759983174515915" "0.156741428575358" "0.0529578732641742" "0.105915746528348"
"3" "0.222132709183869" "0.0145217424465554" "0.183694463671915" "0.0217754580021874" "0.0290434848931108"
"4" "0.221794293678855" "0.0146677221415105" "0.156412655811392" "0.0533771703784105" "0.029335444283021"
"5" "0.206091574966875" "0.0239782142403993" "0.18468686117974" "0.0210683055303246" "0.0421366110606491"
"6" "0.309727413460331" "0.000485779230123419" "0.236095260539914" "0.00256524321905254" "0.000971558460246838"
"7" "0.386581526740241" "9.03482775833236e-06" "0.325978104839302" "1.56386868038085e-05" "1.80696555166647e-05"
"8" "0.230194242042118" "0.0111320669650139" "0.191709903789275" "0.0162598685789001" "0.0222641339300278"
"9" "0.302444930532219" "0.000675446198953643" "0.207444395706829" "0.00884034952856797" "0.00135089239790729"
"10" "0.121554457886" "0.193600428226189" "0.138226071444789" "0.0904872878280197" "0.180974575656039"
"11" "0.271349046082791" "0.0024881954211891" "0.225012830080576" "0.00425866352731404" "0.00497639084237821"
"12" "0.262121764249763" "0.00354541702856794" "0.196965979853038" "0.0133489784964243" "0.00709083405713588"
"13" "0.0592198248626944" "0.533929193120177" "-0.00337771507962045" "0.968916248942957" "1"
"14" "0.189160632450514" "0.0391633549393587" "0.225449096655939" "0.0041872183235614" "0.0083744366471228"
"15" "0.162958105652339" "0.0776706185612983" "0.11451402506021" "0.164536007259175" "0.155341237122597"
"16" "0.310317121189303" "0.000473885136276044" "0.26828125034202" "0.000518801437441026" "0.000947770272552089"
"17" "0.365386586416249" "3.02134597751654e-05" "0.262676299701335" "0.000700352970800912" "6.04269195503307e-05"
"18" "0.379120220371188" "1.3917962325258e-05" "0.329312487428227" "1.23983172204595e-05" "2.4796634440919e-05"
"19" "0.278649779596981" "0.00185357478684725" "0.274408837453567" "0.000372706885522123" "0.000745413771044247"
"20" "0.262672430292059" "0.00347905743914227" "0.223915380229058" "0.00446262186205107" "0.00695811487828454"
"21" "0.371844816496311" "2.10575849213264e-05" "0.300167567466269" "8.24201717376572e-05" "4.21151698426528e-05"
"22" "0.103324885854988" "0.271532810088757" "0.101435961990078" "0.221065341502479" "0.442130683004957"
