gene_id	length	log10_length	num_peaks	peak
5295	987042	5.99433563289269	1	1
5303	47411	4.67587911562062	1	1
5305	332031	5.52117863340412	1	1
5307	159131	5.20175479195011	1	1
5313	15735	4.19686674724924	1	1
5315	48458	4.68536548559827	1	1
5318	341933	5.53394101663837	1	1
5319	33428	4.52411039349514	1	1
5324	68824	4.83773990989265	1	1
5327	65575	4.81673829926239	1	1
5328	24303	4.38565988689162	1	1
5330	36095	4.55744704614936	1	1
5331	18698	4.27179515544475	1	1
5339	71537	4.8545307234735	1	1
5346	17665	4.24711364177086	1	1
5347	36066	4.55709797835226	1	1
5349	42223	4.62554908726531	1	1
5352	1175621	6.07026733522863	1	1
5357	103053	5.01306063914756	1	1
5359	55111	4.74123829145628	1	1
5367	177381	5.2489070989395	1	1
5372	30023	4.47745408625333	1	1
5376	47247	4.67437423771705	1	1
5378	174380	5.24149667332751	1	1
5393	31025	4.49171179017077	1	1
5394	35761	4.55340965465435	1	1
5395	21807	4.33859592357683	1	1
5411	31745	4.50167533141037	1	1
5423	25772	4.41114812267431	1	1
5425	15111	4.17929320557737	1	1
5427	40789	4.61054305810441	1	1
5428	44668	4.64999650746604	1	1
5430	32402	4.51057181768058	1	1
5431	81670	4.9120625555885	1	1
5432	10820	4.03422726077055	1	1
5433	36835	4.5662606741909	1	1
5438	12514	4.0973961506415	1	1
5441	4935	3.69328715700566	1	1
5442	25016	4.39821786823488	1	1
5445	44762	4.65090948289561	1	1
5449	377655	5.57709523895516	1	1
5452	28687	4.45768513341264	1	1
5453	38258	4.58272226282492	1	1
5455	93274	4.9697606016227	1	1
5457	323147	5.50940012841746	1	1
5460	11603	4.06457029224403	1	1
5464	56582	4.75267829436899	1	1
5470	94453	4.97521575646383	1	1
5493	53120	4.72525806635996	1	1
5496	17106	4.2331484676931	1	1
5499	11446	4.05865374157237	1	1
5500	90314	4.95575507757229	1	1
5504	51204	4.70930388890694	1	1
5510	19501	4.29005688230337	1	1
5511	54816	4.73890734128542	1	1
5515	70392	4.84752330469216	1	1
5516	48809	4.68849990991158	1	1
5518	54609	4.73726422380787	1	1
5519	149976	5.17602176637901	1	1
5521	372212	5.57079037054051	1	1
5523	594047	5.77382080698987	1	1
5525	176789	5.24745523925217	1	1
5527	177226	5.24852743554322	1	1
5528	28318	4.45206257742042	1	1
5532	59901	4.77743407265403	1	1
5533	132856	5.1233811726571	1	1
5535	76330	4.8826952623816	1	1
5536	71637	4.8551373902601	1	1
5537	28490	4.45469244923948	1	1
5538	62873	4.79846418330806	1	1
5540	70144	4.84599052813224	1	1
5546	24412	4.38760336128456	1	1
5550	453168	5.65625923500847	1	1
5551	66611	4.82354595356711	1	1
5552	67715	4.83068488280109	1	1
5562	39657	4.59831985730435	1	1
5563	91214	4.96006150122445	1	1
5571	28058	4.44805671088621	1	1
5573	52263	4.71819433547265	1	1
5578	278816	5.44531769235398	1	1
5580	61217	4.78687204274956	1	1
5584	122575	5.08840190191822	1	1
5585	31449	4.49760684051621	1	1
5589	23059	4.36284046931172	1	1
5591	111018	5.04539339920925	1	1
5592	555875	5.74497714245699	1	1
5593	250923	5.39954047125991	1	1
5597	70506	4.84822607665117	1	1
5601	77823	4.89110796841495	1	1
5604	75180	4.87610232137779	1	1
5607	198194	5.29709050279137	1	1
5609	13820	4.14050804303818	1	1
5612	117132	5.06867555882033	1	1
5618	357064	5.55274606584812	1	1
5619	34486	4.53764282386375	1	1
5625	32266	4.50874512946955	1	1
5629	178518	5.25168201264178	1	1
5630	29052	4.46317603548936	1	1
5631	254923	5.40640902072804	1	1
5635	34514	4.53799529476696	1	1
5636	120687	5.08166049186762	1	1
5652	11172	4.04813092702897	1	1
5664	81252	4.90983405984505	1	1
5681	23497	4.37101241688384	1	1
5682	133507	5.1255040370989	1	1
5684	42252	4.62584727111781	1	1
5685	29248	4.46609617405374	1	1
5686	34287	4.53512948743507	1	1
5689	104534	5.01925756901912	1	1
5691	25798	4.41158603841936	1	1
5692	34735	4.54076730321037	1	1
5695	79361	4.89960713157235	1	1
5696	7441	3.87163130453755	1	1
5698	41455	4.617576919481	1	1
5700	126689	5.10273890812187	1	1
5701	49168	4.6916825429123	1	1
5702	20341	4.30837229980631	1	1
5704	31204	4.49421026922933	1	1
5706	24392	4.38724741135732	1	1
5707	41435	4.61736734317972	1	1
5709	24896	4.39612957530959	1	1
5710	23709	4.37491323665889	1	1
5711	24789	4.39425900747611	1	1
5715	14972	4.17527981844238	1	1
5717	63243	4.80101246297654	1	1
5725	26896	4.4296876960954	1	1
5726	24447	4.3882255725237	1	1
5727	312468	5.49480554764804	1	1
5732	142434	5.15361367083081	1	1
5741	102683	5.01149854858932	1	1
5753	15360	4.18639121569549	1	1
5754	83444	4.92139511440565	1	1
5771	122497	5.08812545278708	1	1
5777	12176	4.0855046394265	1	1
5778	13222	4.12129715282495	1	1
5780	83321	4.92075447361219	1	1
5781	82728	4.91765252511955	1	1
5783	214675	5.33178147157076	1	1
5786	151875	5.18148629094239	1	1
5787	162977	5.21212631926359	1	1
5791	187638	5.27332079523231	1	1
5792	131667	5.11947694038511	1	1
5794	24209	4.38397685043093	1	1
5813	8961	3.95235647732379	1	1
5814	63550	4.80311555489003	1	1
5817	14998	4.17603334926402	1	1
5820	112280	5.0503024039624	1	1
5825	164556	5.21631372205662	1	1
5827	344	2.53655844257153	1	1
5828	906406	5.95732277169897	1	1
5829	74842	4.87414538461843	1	1
5830	74812	4.87397126518786	1	1
5834	84635	4.92754999854094	1	1
5859	14575	4.16360856343105	1	1
5863	13906	4.1432022250496	1	1
5865	77431	4.88891486809315	1	1
5868	32631	4.51363038325239	1	1
5869	15292	4.18446428934699	1	1
5870	68247	4.83408356542589	1	1
5871	15859	4.20027579911185	1	1
5875	15722	4.1965077919397	1	1
5878	29269	4.46640788465105	1	1
5879	34415	4.53674777388975	1	1
5880	35070	4.5449357658815	1	1
5883	14540	4.16256440652302	1	1
5884	24841	4.39516907482742	1	1
5886	9326	3.96969541111847	1	1
5893	73868	4.86845634051655	1	1
5898	83581	4.92210756292969	1	1
5905	33008	4.51861921062908	1	1
5908	177284	5.24866954200101	1	1
5914	54823	4.73896279712462	1	1
5916	28106	4.44879904192413	1	1
5917	49161	4.69162070843054	1	1
5918	64616	4.81034006987327	1	1
5920	27697	4.44243273101376	1	1
5921	146951	5.16717254578804	1	1
5922	170667	5.23214955448675	1	1
5924	343836	5.53635134583224	1	1
5926	65332	4.81512595339368	1	1
5928	26192	4.41816866206787	1	1
5929	47893	4.68027204194214	1	1
5934	125794	5.09965992704698	1	1
5935	28889	4.46073250889167	1	1
5936	30741	4.48771799092619	1	1
5947	75626	4.87867113035951	1	1
5966	65969	4.81933990081876	1	1
5968	47385	4.67564088496083	1	1
5972	22155	4.34547175436763	1	1
5981	95505	4.98002610891952	1	1
5982	39858	4.60051550282519	1	1
5983	481944	5.6829965778573	1	1
5984	27783	4.44377913892142	1	1
5985	42126	4.62455022341832	1	1
5990	78664	4.89577602615407	1	1
5991	564806	5.75189930162918	1	1
5992	259165	5.41357635007967	1	1
5997	211627	5.32557107547545	1	1
6002	156579	5.19473351509305	1	1
6013	66662	4.82387833926651	1	1
6015	21375	4.32990612340021	1	1
6016	33551	4.52570546900604	1	1
6017	77906	4.89157090653708	1	1
6018	109932	5.04112412918901	1	1
6037	58231	4.76515424830402	1	1
6050	44490	4.64826240574804	1	1
6051	26226	4.4187320568733	1	1
6059	226110	5.35431976999145	1	1
6086	119567	5.07761133270031	1	1
6096	868404	5.93872181521298	1	1
6101	324704	5.51148763869446	1	1
6118	31224	4.49448853827319	1	1
6119	164015	5.21488356828752	1	1
6120	100268	5.00116235235412	1	1
6121	124817	5.096273740021	1	1
6124	31292	4.49543332157399	1	1
6125	44190	4.64532400156229	1	1
6129	17549	4.24425237397247	1	1
6130	988	2.99475694458763	1	1
6132	5805	3.76380222407459	1	1
6134	15762	4.19761132316971	1	1
6135	58314	4.76577283250913	1	1
6136	13526	4.13116938308932	1	1
6137	5933	3.77327434833745	1	1
6143	14041	4.14739803934765	1	1
6144	49215	4.69209748944173	1	1
6147	4125	3.61542395288594	1	1
6150	36986	4.56803736532834	1	1
6154	10556	4.02349938154801	1	1
6157	19681	4.29404716134372	1	1
6159	36517	4.56249509150842	1	1
6160	42367	4.62702771277198	1	1
6165	5065	3.7045794496963	1	1
6167	21555	4.33354802718991	1	1
6168	109377	5.03892600734258	1	1
6181	6824	3.83403901815947	1	1
6183	9859	3.99383286661399	1	1
6185	48934	4.68961071763864	1	1
6187	2838	3.45301239112146	1	1
6189	75410	4.87742894078822	1	1
6194	26253	4.41917893856106	1	1
6197	640556	5.80655710352311	1	1
6198	45714	4.66004922395665	1	1
6199	10493	4.02089967286254	1	1
6201	19504	4.29012368827431	1	1
6202	15988	4.20379413958807	1	1
6206	144735	5.16057356545794	1	1
6207	58959	4.77055010887126	1	1
6209	21281	4.32799203171878	1	1
6210	115060	5.06092436968948	1	1
6217	15188	4.18150058846776	1	1
6224	117076	5.06846787597901	1	1
6228	153718	5.18672472529391	1	1
6229	109541	5.03957670128603	1	1
6231	27641	4.44155375095346	1	1
6232	74796	4.87387837293962	1	1
6233	108496	5.03541372703293	1	1
6234	6516	3.81398107563647	1	1
6249	166642	5.22178446927617	1	1
6251	192906	5.28534573581582	1	1
6256	274340	5.43828913430075	1	1
6257	7147	3.85412378210117	1	1
6258	103948	5.01681613775292	1	1
6259	168380	5.22629050518342	1	1
6272	61994	4.79234965896624	1	1
6273	29872	4.475264300605	1	1
6278	48106	4.68219924694313	1	1
6289	14711	4.16764219548217	1	1
6293	11311	4.05350100238642	1	1
6294	28918	4.46116825338738	1	1
6296	35294	4.54770088135468	1	1
6297	35196	4.54649330902818	1	1
6305	35003	4.54410526799631	1	1
6307	49460	4.69425411202528	1	1
6328	197057	5.29459186679552	1	1
6330	44625	4.64957822912025	1	1
6336	106812	5.02862004708413	1	1
6338	135235	5.13108910536087	1	1
6339	13410	4.1274287778516	1	1
6340	76499	4.88365575806446	1	1
6341	20150	4.30427505047713	1	1
6342	111266	5.04636247549185	1	1
6344	78928	4.89723109811807	1	1
6345	68801	4.83759475060943	1	1
6361	34450	4.53718922624364	1	1
6362	36249	4.55929603020433	1	1
6364	76790	4.88530466758897	1	1
6373	25579	4.40788356191859	1	1
6375	92602	4.96662036659105	1	1
6387	309282	5.49035464509807	1	1
6388	8570	3.9329808219232	1	1
6391	28954	4.46170857006437	1	1
6396	25278	4.40274270951049	1	1
6397	130343	5.11508771258142	1	1
6404	53347	4.72711000164092	1	1
6407	23783	4.3762666358701	1	1
6419	334076	5.52384527706898	1	1
6426	47581	4.67743356527414	1	1
6427	694	2.84135947045485	1	1
6428	37520	4.57426282970703	1	1
6429	53515	4.7284755297626	1	1
6431	158881	5.20107196461754	1	1
6432	42811	4.6315553724129	1	1
6434	73901	4.86865031514102	1	1
6442	10979	4.04056278508131	1	1
6443	16903	4.22796379146686	1	1
6448	16088	4.20650205758869	1	1
6449	22715	4.35631274115064	1	1
6457	184684	5.26642927219876	1	1
6458	60530	4.78197067391255	1	1
6462	24974	4.39748810738143	1	1
6464	9363	3.971415023385	1	1
6472	11975	4.0782755220866	1	1
6476	946349	5.97605132754614	1	1
6494	7447	3.87198135384337	1	1
6495	107456	5.03123067012194	1	1
6498	64577	4.81007786549209	1	1
6502	30631	4.48616117530454	1	1
6510	43708	4.64056093440464	1	1
6517	15878	4.20079579760837	1	1
6518	71007	4.8513011643743	1	1
6519	109618	5.03988187402803	1	1
6520	46257	4.66517746315803	1	1
6538	114270	5.05793222738061	1	1
6539	90261	4.95550014075156	1	1
6541	177167	5.24838283124986	1	1
6556	23043	4.3625390198306	1	1
6557	78889	4.89701645096169	1	1
6565	86056	4.93478115561709	1	1
6571	88967	4.94922894624532	1	1
6574	65513	4.8163274872905	1	1
6576	28854	4.46020602745745	1	1
6583	54455	4.73603776237858	1	1
6584	30395	4.48280214772046	1	1
6586	407687	5.61032686323465	1	1
6602	15116	4.17943688324498	1	1
6603	16796	4.2252058659659	1	1
6604	65910	4.81895131164017	1	1
6608	37925	4.57892558945877	1	1
6611	88407	4.9464866534861	1	1
6615	52625	4.72119210884372	1	1
6620	844	2.92634244662566	1	1
6621	18459	4.26620816980769	1	1
6627	83081	4.91950171525676	1	1
6629	87461	4.94181443861596	1	1
6632	29497	4.46977784819177	1	1
6636	75748	4.87937117050199	1	1
6641	596968	5.77595105173926	1	1
6642	28853	4.46019097574858	1	1
6643	183188	5.26289702116331	1	1
6645	84106	4.92482697884123	1	1
6651	36306	4.55997840331607	1	1
6652	78728	4.89612921879885	1	1
6658	372122	5.57068534644229	1	1
6663	19007	4.27891357471596	1	1
6667	44041	4.64385717155201	1	1
6674	76473	4.88350812769239	1	1
6687	55771	4.74640843166367	1	1
6689	17025	4.23108712058482	1	1
6690	47931	4.68061648991295	1	1
6692	23010	4.36191661866864	1	1
6695	641376	5.80711270479327	1	1
6705	23483	4.3707535781045	1	1
6709	106673	5.02805450906961	1	1
6711	247223	5.39308887219519	1	1
6712	50125	4.70005438562824	1	1
6714	116512	5.06637065725385	1	1
6716	299043	5.47573364089976	1	1
6717	189532	5.27768254543948	1	1
6721	69027	4.83901899881554	1	1
6722	25485	4.40628463792473	1	1
6728	49808	4.69729910333844	1	1
6730	33126	4.52016899752378	1	1
6731	50830	4.7061201097027	1	1
6732	81899	4.91327859898712	1	1
6734	28657	4.45723072368727	1	1
6741	45731	4.66021069820407	1	1
6742	28014	4.44737512431445	1	1
6744	164314	5.21567456808337	1	1
6754	232099	5.36567326929944	1	1
6772	71325	4.85324178032911	1	1
6774	58569	4.76766780899997	1	1
6777	46506	4.66750898727258	1	1
6778	39827	4.60017759406901	1	1
6780	73555	4.86661219981819	1	1
6782	136280	5.13443212489584	1	1
6785	67091	4.82666426513933	1	1
6787	35776	4.55359178187031	1	1
6789	70318	4.84706650994234	1	1
6791	77129	4.88721770064429	1	1
6793	93649	4.97150314426544	1	1
6794	31853	4.50315034160353	1	1
6801	158664	5.20047839887257	1	1
6812	55902	4.74742734587258	1	1
6813	21374	4.32988580505442	1	1
6814	67383	4.82855034256736	1	1
6815	35083	4.54509672345507	1	1
6829	35245	4.54709751490389	1	1
6835	8083	3.90757257879855	1	1
6838	32170	4.50745106090197	1	1
6839	39576	4.59743189735612	1	1
6844	10017	4.00073767377403	1	1
6850	380612	5.58048247667729	1	1
6854	228346	5.35859340835317	1	1
6855	23497	4.37101241688384	1	1
6860	782315	5.8933816574284	1	1
6861	21517	4.33278171986291	1	1
6869	235075	5.37120644478057	1	1
6870	648245	5.81173917568314	1	1
6872	142127	5.15267658909669	1	1
6873	108531	5.03555380459931	1	1
6875	171519	5.23431223597124	1	1
6878	15038	4.17719008048961	1	1
6879	13319	4.12447161891949	1	1
6880	18631	4.27023616583701	1	1
6882	15568	4.19223282292428	1	1
6883	28052	4.44796383022674	1	1
6884	24275	4.38515923858004	1	1
6886	51047	4.70797022396005	1	1
6888	26461	4.42260625278706	1	1
6897	590382	5.77113310792772	1	1
6899	143987	5.15832328318465	1	1
6900	43700	4.64048143697042	1	1
6903	27237	4.435159270818	1	1
6905	87955	4.94426053294285	1	1
6907	476374	5.67794805011413	1	1
6908	16936	4.22881084501136	1	1
6916	168445	5.22645812422401	1	1
6917	129532	5.11237707117131	1	1
6921	48804	4.68845541845221	1	1
6923	17039	4.23144410291743	1	1
6927	56119	4.74910992361164	1	1
6929	92343	4.96540397961822	1	1
6932	49749	4.69678435545668	1	1
6939	54765	4.73850309200541	1	1
6940	72830	4.86231030995427	1	1
6944	11236	4.05061173052954	1	1
6945	7204	3.8575737041475	1	1
6947	97386	4.98849652813366	1	1
6950	7351	3.8663464227496	1	1
6988	5178	3.71416204609885	1	1
6993	39079	4.59194344194442	1	1
7004	93378	4.97024456783568	1	1
7007	134286	5.12803073761527	1	1
7012	53059	4.72475906059968	1	1
7016	22097	4.34433331568128	1	1
7019	89081	4.9497850836656	1	1
7020	13413	4.12752592458769	1	1
7024	56856	4.75477630243437	1	1
7027	84145	4.92502831476313	1	1
7029	227797	5.35754800028731	1	1
7035	421686	5.62498918265187	1	1
7036	26812	4.42832921072169	1	1
7043	101302	5.00561801969779	1	1
7045	79083	4.89808313584059	1	1
7056	25459	4.40584134106897	1	1
7057	269837	5.43110149979881	1	1
7058	521494	5.71724931605712	1	1
7066	10613	4.0258381642297	1	1
7069	28472	4.45441797499579	1	1
7071	157181	5.19640004746763	1	1
7072	33344	4.52301769728341	1	1
7073	56087	4.74886221094391	1	1
7084	54099	4.73318923740794	1	1
7089	50623	4.70434787857094	1	1
7093	113858	5.05636355083867	1	1
7094	113	2.05307844348342	1	1
7095	61289	4.78738253539967	1	1
7104	139769	5.14541085794863	1	1
7105	29726	4.47313647345648	1	1
7106	34956	4.54352173067529	1	1
7110	15668	4.19501356287583	1	1
7125	10398	4.01694981309756	1	1
7126	19239	4.2841824946369	1	1
7127	47653	4.6780902468932	1	1
7132	29678	4.47243463049411	1	1
7133	32901	4.51720909818954	1	1
7134	5239	3.71924839844795	1	1
7139	66209	4.82091702848301	1	1
7151	85589	4.93241795222066	1	1
7157	19525	4.29059104254934	1	1
7159	200811	5.30278749885373	1	1
7161	88602	4.94744352526358	1	1
7164	184376	5.26570438881135	1	1
7165	16944	4.22901594276341	1	1
7169	28226	4.45064933719713	1	1
7171	45532	4.6583167271781	1	1
7178	1867	3.27114431794908	1	1
7185	93773	4.97207781024503	1	1
7188	45132	4.65448457947002	1	1
7190	157192	5.19643043964064	1	1
7203	613	2.78746047451842	1	1
7205	8170	3.91222205653242	1	1
7220	149450	5.1744959193753	1	1
7227	1444523	6.15972446116364	1	1
7248	49801	4.69723806344489	1	1
7251	61845	4.79130459385704	1	1
7260	553303	5.74296302495826	1	1
7268	39169	4.59294248398019	1	1
7272	79514	4.90044360145462	1	1
7274	64750	4.81123977275329	1	1
7280	55170	4.74170298395774	1	1
7284	1340	3.12710479836481	1	1
7286	17204	4.23562943388205	1	1
7297	31948	4.50444367576043	1	1
7306	1081144	6.03388354246431	1	1
7307	47496	4.676657035918	1	1
7311	13580	4.13289976994448	1	1
7321	51098	4.70840390197499	1	1
7326	84972	4.92927584043433	1	1
7332	56369	4.75104033039702	1	1
7334	44455	4.64792061458157	1	1
7337	305325	5.4847623657711	1	1
7347	41424	4.6172520330908	1	1
7349	20066	4.30246080791038	1	1
7355	11299	4.05304000864275	1	1
7356	94935	4.97742635473023	1	1
7357	68578	4.83618481525502	1	1
7363	194624	5.28919639412802	1	1
7372	90273	4.9555578754031	1	1
7373	358332	5.55428559354949	1	1
7374	11814	4.07239696652176	1	1
7378	68222	4.83392444705953	1	1
7379	30401	4.48288786937649	1	1
7381	48240	4.68340729913209	1	1
7384	13297	4.12375366875584	1	1
7385	94801	4.97681291847933	1	1
7392	17107	4.23317385538094	1	1
7398	79999	4.90308455827699	1	1
7409	65742	4.81784291203267	1	1
7411	97077	4.98711634673306	1	1
7415	19219	4.28373078677788	1	1
7417	62382	4.79505929435572	1	1
7425	9908	3.9959859979138	1	1
7430	46996	4.67206089513031	1	1
7431	126091	5.10068408903281	1	1
7439	26369	4.42109366021752	1	1
7441	157637	5.19765816118568	1	1
7442	47676	4.67829981110299	1	1
7455	72409	4.859792549725	1	1
7456	181258	5.2582971836799	1	1
7461	142896	5.15502007202231	1	1
7465	102487	5.01066878064716	1	1
7471	13723	4.13744906334033	1	1
7473	113782	5.05607356329825	1	1
7475	24370	4.38685552918472	1	1
7477	144553	5.16002710928877	1	1
7479	67608	4.82999808869738	1	1
7482	95249	4.9788604248016	1	1
7484	52179	4.7174957516779	1	1
7490	171961	5.23542996199288	1	1
7494	57076	4.75645352928496	1	1
7515	21805	4.33855609100944	1	1
7520	71305	4.85311998421757	1	1
7535	56145	4.7493110861701	1	1
7536	26116	4.41690665993243	1	1
7538	9176	3.96265340489321	1	1
7544	80957	4.90825440626962	1	1
7546	58544	4.76748239214253	1	1
7549	57468	4.75942608309023	1	1
7551	19974	4.30046504554031	1	1
7555	50287	4.7014557274422	1	1
7559	47970	4.6809697184659	1	1
7561	53778	4.73060464680668	1	1
7562	108446	5.03521353781665	1	1
7566	68289	4.83435075310995	1	1
7569	83724	4.92284996902677	1	1
7574	40492	4.60736922817648	1	1
7579	139254	5.14380767891203	1	1
7580	92091	4.96421718892295	1	1
7584	43811	4.6415831662009	1	1
7592	103080	5.01317440987887	1	1
7621	18509	4.26738295542423	1	1
7625	165179	5.21795483254949	1	1
7629	35530	4.55059520748933	1	1
7633	27175	4.43416955275833	1	1
7638	28925	4.46127336762379	1	1
7639	186216	5.27001699357969	1	1
7675	41305	4.61600262649841	1	1
7690	76441	4.88332635985395	1	1
7691	21453	4.33148803276053	1	1
7693	10270	4.01157044359728	1	1
7700	84449	4.92659451125394	1	1
7702	94529	4.97556506361905	1	1
7706	34847	4.54216539536008	1	1
7709	65060	4.81331405894583	1	1
7710	22828	4.35846786387692	1	1
7728	31261	4.49500286643862	1	1
7732	73573	4.86671846512069	1	1
7737	12100	4.08278537031645	1	1
7741	11293	4.05280932814056	1	1
7745	18726	4.27244501904898	1	1
7746	16646	4.22130989029693	1	1
7748	74286	4.87090697398072	1	1
7754	31991	4.50502781581696	1	1
7761	44187	4.6452945168899	1	1
7763	166435	5.22124466034714	1	1
7769	35541	4.55072964317587	1	1
7771	77001	4.88649636532393	1	1
7773	20585	4.31355087133351	1	1
7776	242168	5.38411675506805	1	1
7779	88744	4.9481389999809	1	1
7781	37383	4.57267415073906	1	1
7786	19213	4.28359518275454	1	1
7802	20820	4.31848072517452	1	1
7832	22917	4.36015776474734	1	1
7840	241361	5.38266709652715	1	1
7849	119566	5.07760770045816	1	1
7866	10061	4.00264114900004	1	1
7903	880564	5.94476092627348	1	1
7905	58170	4.76469906379837	1	1
7916	18190	4.25983269906348	1	1
7918	3253	3.51228406328185	1	1
7919	13181	4.11994836003092	1	1
7920	7273	3.86171358757143	1	1
7923	3490	3.54282542695918	1	1
7936	6185	3.79133970396514	1	1
7982	212415	5.32718518184074	1	1
7988	31918	4.50403567039246	1	1
7993	46043	4.66316361298119	1	1
7994	128091	5.1075186161799	1	1
8001	197729	5.29607036995271	1	1
8013	265687	5.42437030500724	1	1
8019	55580	4.74491854244135	1	1
8028	308753	5.48961118611263	1	1
8034	44118	4.64461581635538	1	1
8065	96490	4.98448230640226	1	1
8074	62210	4.79386020134267	1	1
8082	184752	5.26658914847018	1	1
8087	127327	5.10492050662039	1	1
8089	60996	4.78530135575033	1	1
8106	22655	4.3551640665152	1	1
8111	89179	4.95026259812217	1	1
8128	308670	5.48949442194215	1	1
8131	37523	4.57429755335737	1	1
8140	85256	4.93072495276949	1	1
8153	41256	4.61548711839866	1	1
8161	32028	4.50552981983513	1	1
8174	16256	4.21101369060383	1	1
8189	28200	4.45024910831936	1	1
8192	19401	4.28782411566678	1	1
8195	109393	5.03898953261316	1	1
8208	73125	4.86406587909024	1	1
8216	21498	4.33239805854975	1	1
8233	32466	4.51142878431623	1	1
8239	298756	5.47531663610088	1	1
8241	22794	4.35782054393836	1	1
8242	98540	4.99361255793889	1	1
8243	49640	4.69583177282669	1	1
8269	4863	3.68690426956818	1	1
8284	490319	5.69047872260632	1	1
8288	24823	4.39485426728004	1	1
8291	436920	5.64040192498157	1	1
8294	6909	3.83941519268389	1	1
8301	230101	5.3619185060808	1	1
8318	23060	4.36285930295868	1	1
8322	89944	4.95397219765597	1	1
8328	43020	4.63367040605144	1	1
8332	14459	4.1601382577234	1	1
8334	16213	4.20986338270155	1	1
8344	15477	4.18968678259297	1	1
8347	8003	3.90325281689396	1	1
8350	1932	3.28600712207947	1	1
8351	5241	3.71941415970259	1	1
8353	9033	3.95583201023242	1	1
8359	3380	3.52891670027765	1	1
8361	5993	3.77764427769648	1	1
8363	8241	3.91597991414022	1	1
8364	10427	4.01815937354091	1	1
8366	5190	3.71516735784846	1	1
8367	8541	3.93150872186662	1	1
8368	9234	3.96538987021512	1	1
8388	25589	4.40805331429798	1	1
8394	50079	4.69965564810138	1	1
8395	138030	5.13997348798446	1	1
8396	31495	4.49824161268589	1	1
8402	4087	3.61140463771159	1	1
8405	81757	4.91252494703538	1	1
8409	28292	4.45166364941041	1	1
8411	320717	5.50612198085303	1	1
8416	15896	4.20128785410176	1	1
8418	132824	5.12327655489522	1	1
8420	40041	4.60250491518737	1	1
8427	47041	4.67247654542067	1	1
8437	46319	4.66575917465785	1	1
8438	41529	4.61835147361624	1	1
8444	36230	4.55906833403454	1	1
8446	23399	4.36919729742032	1	1
8449	25672	4.40945970408745	1	1
8450	81876	4.91315661732753	1	1
8452	209539	5.32126486696088	1	1
8455	127728	5.10628611192698	1	1
8456	48330	4.68421679513888	1	1
8458	46446	4.66694831784032	1	1
8459	43710	4.64058080648965	1	1
8462	64717	4.81101837705843	1	1
8463	15163	4.18078513497344	1	1
8464	427989	5.63143260709567	1	1
8467	88761	4.94822218644005	1	1
8473	49713	4.69646997203324	1	1
8480	11068	4.04406915046891	1	1
8487	33598	4.52631342575842	1	1
8491	273657	5.43720656164166	1	1
8493	75795	4.87964055729391	1	1
8496	191172	5.28142428367243	1	1
8502	275384	5.43993870384549	1	1
8508	25024	4.39835673137975	1	1
8509	22628	4.35464617006837	1	1
8512	22102	4.34443157457486	1	1
8516	244729	5.38868543561141	1	1
8520	56993	4.75582151798725	1	1
8533	33390	4.52361641905437	1	1
8541	32479	4.51160264922777	1	1
8542	50923	4.70691398109841	1	1
8543	121463	5.08444400350609	1	1
8546	292076	5.46549587229095	1	1
8550	66087	4.82011603764714	1	1
8553	161222	5.20742430438396	1	1
8554	193202	5.28601161785829	1	1
8558	25922	4.41366850628247	1	1
8559	234729	5.37056674857574	1	1
8562	21962	4.34167188720852	1	1
8566	50022	4.69916105188068	1	1
8569	57329	4.75837436636443	1	1
8570	8633	3.93616174091116	1	1
8572	33294	4.52236597519781	1	1
8575	38290	4.58308536634769	1	1
8577	68073	4.83297489053021	1	1
8590	30332	4.48190104731452	1	1
8602	19250	4.28443073384452	1	1
8603	172445	5.23665060662518	1	1
8604	97932	4.99092462390356	1	1
8607	201173	5.30356969239849	1	1
8611	79254	4.89902119056283	1	1
8613	709837	5.85115863304627	1	1
8615	123844	5.09287497071182	1	1
8620	62201	4.79379736686109	1	1
8621	271484	5.43374423938907	1	1
8629	27945	4.44630411395192	1	1
8630	91020	4.95913683117037	1	1
8632	160447	5.20533160117209	1	1
8636	250	2.39794000867204	1	1
8648	305125	5.48447779242524	1	1
8650	221480	5.3453345148399	1	1
8653	325658	5.51276175136679	1	1
8654	328868	5.51702161717517	1	1
8658	384479	5.5848726238951	1	1
8659	42481	4.62819473145783	1	1
8661	52609	4.72106004673901	1	1
8665	27865	4.44505904739222	1	1
8666	16615	4.22050034561473	1	1
8668	15783	4.19818955651682	1	1
8674	80693	4.90683586194351	1	1
8677	16089	4.20652905168273	1	1
8690	58478	4.76699251094336	1	1
8697	47917	4.6804896198105	1	1
8698	24841	4.39516907482742	1	1
8703	17701	4.24799780208012	1	1
8705	8309	3.91954875896885	1	1
8706	177425	5.24901481390092	1	1
8707	1602872	6.20489884243323	1	1
8711	19831	4.29734461453469	1	1
8714	76261	4.88230249581878	1	1
8715	557333	5.74611475863775	1	1
8717	6323	3.80092318181322	1	1
8721	14782	4.16973319794252	1	1
8722	23120	4.36398782974849	1	1
8724	64441	4.80916227121199	1	1
8727	71036	4.85147849856395	1	1
8737	53398	4.72752499101301	1	1
8742	36955	4.56767320661456	1	1
8744	44415	4.64752966644498	1	1
8745	222514	5.34735734085165	1	1
8751	15127	4.1797528068975	1	1
8760	119905	5.0788372934169	1	1
8763	73211	4.86457633898724	1	1
8764	13382	4.12652102554341	1	1
