"complete"	"bylength"	"bylocation"
7.273491056149e-05	2.30223589549436e-05	1.4869897384147e-05
0.000167090620606921	0.000232051686460261	0.000109800433374128
0.00024075735812087	0.00027302153396779	0.000302921461286414
0.000404555035294239	0.000454662836701373	0.000383873436044695
0.000416569178710724	0.000513919851647614	0.00040225978680666
0.000624085985930841	0.00064722453992623	0.000546956621860563
0.000717908215642249	0.000683176892938678	0.000587413406147356
0.000936059564461363	0.000817992811409124	0.000622758909168734
0.00107328155550585	0.000965488425907716	0.000769004017929744
0.00132343641947238	0.00102023717084395	0.000982261339168262
0.00137015461287503	0.00115323033709663	0.00119115528808049
0.00163099589005243	0.0011972548829592	0.00146301959093788
0.00164574426381388	0.00124183354769307	0.00160164122765978
0.0018172146939471	0.00127584661401623	0.00177434727257369
0.00186888595976495	0.00132740273973951	0.00199044496499943
0.00203363262445781	0.00139153339606142	0.00201876505600039
0.00215440546146124	0.00153426020140159	0.00222743619551573
0.00238759122754438	0.00166767115923549	0.00230427302575989
0.00256937697294717	0.00180624781319368	0.00236011560067181
0.00278812868121917	0.00185796873401397	0.00250982227456655
0.00291399470313567	0.00204060834811511	0.00255483758348405
0.00324176096242245	0.0021362944616169	0.00272013678376978
0.00337137096544613	0.00230879717621553	0.00300070976115856
0.00369612833912156	0.00233474902452328	0.00308432891436859
0.0040123659360378	0.00249339929586107	0.00318832648843846
0.00437925608299422	0.002536251817148	0.0037521683231141
0.0046492352527524	0.00279970052686864	0.00384141897206117
0.00466591963838277	0.00291665956074901	0.00421477939310697
0.00488945419162518	0.00304386555698122	0.00431161121018696
0.00510527483660447	0.00317420049220276	0.00436118302017384
0.00518779502761954	0.00334683157982911	0.00479527949736432
0.0052514933047864	0.00351783218685757	0.00506701268237552
0.00548822687154129	0.00360532424901228	0.0054290018405545
0.00551602718356948	0.00372273236220723	0.00571150269899502
0.00563421127661425	0.00384479298924841	0.00589329925191882
0.0061865736973741	0.00393535652393088	0.00600629590534383
0.00679016031409422	0.00416021649880126	0.0061040166149505
0.0072419548717427	0.00418856062496671	0.00627510213638481
0.00748327546806715	0.00451943969840353	0.00651492870471394
0.00757915880285343	0.00479140811727946	0.00671025000455513
0.00802033287011397	0.00493215243411501	0.00693360824004282
0.0080782777709917	0.00519909383314246	0.00733422274122152
0.00820730681423312	0.00538947769635994	0.00749198147382613
0.00829099445060601	0.005511817659619	0.00758626997314187
0.00853527418563869	0.0056081371930057	0.00773997903724595
0.0085530217528961	0.00584299227764021	0.00786327037533598
0.00913278712521006	0.00626639745131292	0.00821451633824944
0.00988618170959489	0.00631350673288056	0.00836825114429775
0.0101410442757495	0.0063853719031327	0.00864646357619797
0.0101740778125395	0.00657536921458276	0.00879466104165306
0.0103100774290366	0.00670915949428048	0.0093287022702781
0.0105658794302797	0.00672174089704309	0.00938463278692611
0.0107139296907338	0.00686310929544592	0.00978021685906141
0.0110456451764831	0.00696924691768283	0.0100275048014468
0.0111482942809343	0.00705483819724182	0.0103752637218232
0.0113258837182646	0.00727817602407618	0.0108719856153212
0.0114382329050695	0.00743044681023204	0.0112125913232582
0.0115248144295138	0.00792800028611558	0.0117808927251451
0.0116051352948722	0.00807868376616985	0.0118792743179402
0.0118205762733437	0.00841391895323206	0.0119118089053303
0.011938105092764	0.00860961696687038	0.0120878359600453
0.0121841424300935	0.00918096524833897	0.0122339077490381
0.0123193762931135	0.00930800885309214	0.012307257334355
0.0124093520438631	0.00951640892033718	0.0126612639424898
0.0128643483785134	0.00981276537764517	0.0127117025480855
0.0131764338798261	0.00998829320819457	0.0130554039171462
0.0132841459162567	0.0100717878197876	0.0131937932438117
0.0140224121790085	0.0105768947582194	0.0132779048816542
0.0140963762229168	0.0108336357110494	0.0135162617710744
0.0144225989545619	0.0108436678297652	0.0135474678114479
0.0144529424676461	0.0110328177791383	0.0136525940879899
0.01478428719887	0.011145300116123	0.013736028995767
0.014887871633704	0.0112667037561203	0.013850578014276
0.0151097211017549	0.0114744647306814	0.0140141062067222
0.0153203237858533	0.011548513364171	0.014211559113811
0.0156353769471856	0.0117815578183097	0.0143110881219379
0.0158762017296734	0.0119303411726766	0.0146244321896032
0.0164267766844639	0.0121273723148151	0.0150095647725568
0.0165631585128948	0.0125739663647466	0.0156577788539317
0.0169445462046245	0.0126529561983524	0.015876758065319
0.0171560615254379	0.0129145972397218	0.0160526569315423
0.0175166071958197	0.013013009316519	0.0164049292493685
0.0176505433161322	0.0130779376722928	0.0164538659623287
0.0181429970990985	0.0132267003633843	0.0166465738087128
0.0184288831208547	0.0133061776515433	0.0174191981642448
0.0186323086947955	0.0135992779096011	0.0175271855593104
0.0187540728666987	0.0138115566718434	0.0176288229808928
0.0189459715508144	0.0139177020124863	0.0177302564368362
0.0191751795035956	0.0141139199689118	0.0177411623108902
0.0193732497455754	0.0142515304490479	0.0182481417787334
0.0195969321360232	0.0144227651373832	0.0184121608626227
0.0197951060375114	0.014456617017086	0.0185164162348459
0.0199681098477996	0.0146459850161253	0.0190833202365583
0.0201816257586623	0.0149662716693542	0.0191961870874739
0.0203218537374116	0.0150243690743796	0.0194163888552834
0.0208218072594003	0.0153209274675865	0.0197428372839776
0.020988170303117	0.0153541801194453	0.0200027324431889
0.0215343539692771	0.0156527328983679	0.0203070061000167
0.021876436507779	0.0158659639800409	0.0207542472364962
0.0223034229033436	0.0161111596026546	0.0211235953826552
0.0225251392992223	0.016279589888755	0.0212353201605214
0.0226856961094848	0.0168407023071088	0.0212391397509014
0.0229100168363482	0.0172304169647619	0.021373539093439
0.0229177180713704	0.0174551956562356	0.0214143339837192
0.0231192725986686	0.0174781195805859	0.0217907125812931
0.0231665978792311	0.0176684825152013	0.0219947287400305
0.0232198799242919	0.0178740536916876	0.0221693460632202
0.0238362176584277	0.0179232951092538	0.0223433898001494
0.0240629309244232	0.01799735992505	0.022896309894436
0.0242531455063792	0.0182967274964658	0.0234579032038853
0.024830604328078	0.018461649103851	0.023469377734747
0.024969809004874	0.0185536001280349	0.0235919242509992
0.0253313746033846	0.0187812742732644	0.023773931341085
0.0256254807848706	0.0189408075533885	0.0241595094576857
0.0260126193102991	0.0191293680673012	0.0243246149228626
0.026207039411497	0.0196871619370646	0.0244540406474692
0.0262117865731816	0.019746735739045	0.0244540406474692
0.0264303733415275	0.0199688051884758	0.0246020609998492
0.0267031101654415	0.020019785135453	0.0246622121176924
0.0268737615437981	0.0201373043008805	0.0246791511556842
0.0271263732156181	0.0201925625933215	0.025050891571126
0.0278803907640673	0.0202387379641553	0.0253052239764057
0.0278976599943389	0.0204682092077793	0.0258466530773587
0.0280279366369472	0.0207287456854272	0.0260869785756094
0.0281982586038927	0.0207592136981681	0.0263953932920677
0.0290336891156453	0.0211500866985163	0.0271908427033052
0.029095987948808	0.0217551511467648	0.0273896723258264
0.0294019488982855	0.021795935658133	0.0274677790684585
0.0296462097238092	0.0218461892456948	0.0276606326159101
0.0298773388227126	0.022012804306325	0.0277796335721339
0.0299405381388488	0.02241293038052	0.0280068371314695
0.0301629411844946	0.0225462298517689	0.0280762506272324
0.0304180824154043	0.0228911379124846	0.0281974926470119
0.0307465782787608	0.023073753399361	0.0283676881371819
0.0309423851643087	0.0231700442400168	0.028616569295165
0.0310437689103514	0.0232137257066246	0.0288604575928902
0.0312378590607478	0.0233105259834263	0.0289928865082424
0.0318339062995326	0.0237129528844165	0.029182946772603
0.0322536732094928	0.0237835196436676	0.0295103828896377
0.0323569544071974	0.0238127027938994	0.0298061665586769
0.0324546937855787	0.0238955463971217	0.0301446811985643
0.0330256813462882	0.024201440669191	0.0304426389638962
0.0331993946634374	0.0243143112141175	0.0305930633099388
0.0332564741761112	0.024454315279015	0.0308746500895834
0.0333544359738561	0.0249223943455533	0.0310091267058136
0.0334461052750737	0.0250433688268841	0.0311560732394136
0.0337754629234606	0.0252486413893514	0.0312974727363305
0.0340506979466754	0.0253130729078034	0.0313653145922028
0.0341330285336058	0.0257333536742061	0.0315659723527734
0.0343276906471261	0.0257988675329282	0.031715479052016
0.0348733836780591	0.0259032753344803	0.03183107104698
0.0350496298806807	0.0260148186167089	0.0324594415072036
0.0350857636293566	0.0261497841343825	0.0327735038937386
0.0354402287616817	0.026396681377001	0.0331128900247496
0.0360119375246157	0.0268450360840972	0.0334319837628485
0.0363021476424613	0.0271442521208465	0.0336026489654886
0.0364864209609218	0.0272689061250569	0.0338743233390136
0.0372404933164101	0.0275539021280513	0.0340766462400516
0.0376470172673871	0.0277522846306186	0.0345665923404859
0.0378543093798834	0.028015318848335	0.034726371226798
0.0379621320799419	0.0281469026876401	0.0347592951677137
0.0383817137297655	0.0284827157648872	0.0351007917475645
0.0384353706271312	0.0285468713165155	0.0353559395855265
0.0388229524993569	0.0290635986459708	0.0353683935560025
0.0390425499076962	0.0294958003633638	0.0355033517996871
0.0392779372267816	0.0296658628151915	0.0355189204254524
0.0396730204618234	0.0298912211016516	0.0358641746515896
0.0400980987932583	0.0302414419295635	0.0359539653294191
0.0406266807178175	0.0303303590906892	0.0360230600225565
0.0412520122207926	0.0307673258309002	0.0367366925503409
0.0412969504535768	0.0308182823803463	0.0370530487110592
0.0417303372529527	0.0309097525808193	0.0373404946568117
0.0418897611374736	0.0311637770645401	0.037914037366922
0.0423334805398373	0.0314672876479929	0.0381909754162902
0.0425965778809737	0.0315567962942445	0.0387325136251382
0.0427231195816807	0.0317708436595514	0.038875855677475
0.0430277457645843	0.0318771574021824	0.0390115389283918
0.043168639984735	0.0323054486289318	0.0394955790307645
0.0433236090249591	0.0325186011054689	0.039676348682242
0.0435192029968414	0.0326286795476771	0.0398754288974868
0.0438993826037736	0.0328066411191938	0.0399409802707048
0.0443510881365096	0.0330540611995635	0.0404805678631759
