"complete"	"bylength"	"bylocation"
0.000488494033586722	0.00108933347755356	0.000872190322223102
0.000971232697927494	0.0018062917563547	0.00192773763142598
0.00180745591012346	0.00233375134928568	0.0023728646884795
0.0021951447275197	0.00264418974368863	0.00296073318513296
0.00252319096279381	0.00280611406506535	0.00345094806589679
0.00283291095927908	0.0030783848310972	0.00377715340197333
0.00343687531597806	0.00396972720842964	0.00415940163751658
0.00379816190669544	0.00443681242775966	0.00450560579681881
0.00459426476394739	0.00508907751819748	0.00495903796393986
0.0048037450064832	0.00552737537425553	0.00560336239581364
0.00529275983779891	0.00577972454460098	0.0062693106318559
0.00543700353655916	0.00668395053046834	0.00660587065553124
0.0059403716946093	0.00685473754960483	0.00676375517729639
0.00632012935138947	0.00704559476231577	0.00696869450813119
0.00663773757884364	0.00715139505297622	0.00714472584904389
0.00672997533303697	0.00751266159055296	0.0082087539660476
0.00743911428216955	0.00769487316691972	0.00919475932481863
0.00802654255173556	0.00787646532154733	0.0093469688021342
0.00826412218172156	0.00893435220274701	0.0096825731572375
0.0084136882902829	0.00966336740585839	0.00984349635365133
0.00905481813853555	0.010441566781649	0.0104405039054596
0.00952560908843698	0.0107528472847429	0.0112136954399133
0.00977587015724039	0.0111584817221281	0.0115527581016596
0.00980618342325383	0.0117842834029867	0.0117773696629857
0.0104498194421057	0.0118281121305613	0.0118539732864447
0.0107588107370859	0.0121918480717894	0.0121824383950491
0.0109486062166399	0.0123607462073017	0.0123312078172065
0.0113327204315389	0.0124231778622086	0.0126756456109518
0.0115961891018572	0.0126946794445021	0.0130563304085361
0.0117467091278134	0.013079751976148	0.0131791253874485
0.0117984045516914	0.0135882071123742	0.0139720298876508
0.0124069705606728	0.0140341387236599	0.0142665532230442
0.0128155625825347	0.0144205054059644	0.014813491178845
0.0135171683450876	0.0150875932245587	0.0149335166330599
0.0136082531436769	0.015657555935491	0.0150522439632861
0.0138623866871679	0.0157802078629294	0.0151904847519167
0.0140118128594407	0.0165299971266339	0.0155295528312349
0.0144453876947839	0.0167387462912068	0.0157378113796168
0.0149972453922124	0.017009718320841	0.0162188038424136
0.0151066415311027	0.0172941881085066	0.0163085869096819
0.0154106930881314	0.0178253037551949	0.0164629266696745
0.0155402196705318	0.018084187017286	0.0167484026063853
0.0165099309762156	0.0189344767480819	0.0170341235615268
0.0166942833474375	0.0190766106089347	0.0175545214980018
0.0170028634701678	0.0192181477402244	0.0179404477219919
