"rndall" "rndlen" "rndloc" "rndbinall" "rndbinlen" "rndbinloc"
"1" 8.03713350909123e-05 0.000130911442630697 3.31399661661082e-05 0.000109391600252258 8.37780881927797e-05 2.69853433907606e-05
"2" 0.000309393575187353 0.000220449906011258 7.83547776617577e-05 0.000194387691626686 0.0002030966320954 4.04633490714814e-05
"3" 0.000451269886296481 0.000381377582103827 9.54012476093015e-05 0.000259957684297043 0.000209204088068971 5.93613518536817e-05
"4" 0.000658056901931607 0.000493142775683206 0.000157245371366037 0.000454956781873763 0.000291191049554113 9.87515995856345e-05
"5" 0.000744327169948912 0.000742519506834432 0.000200514701724973 0.000570728818547905 0.000389893006274489 0.000183052606138745
"6" 0.000835191049484244 0.000761194065681382 0.00025873471280732 0.000656407953496242 0.000660044767067106 0.000259273556124678
"7" 0.000848919645132095 0.000873982822341401 0.000362622701301537 0.000682591957810066 0.000788504807470183 0.000278317130907114
"8" 0.000918936123522721 0.00103712051789759 0.000409075319436012 0.000774205646987536 0.00096986991243157 0.000320379449805792
"9" 0.00106155977866588 0.00112425270970173 0.000577792557721524 0.000960920428226459 0.00100353787958326 0.000329902174836611
"10" 0.00137646278592403 0.00112560655634115 0.000725780547489309 0.00104041798709619 0.00102585981934656 0.000483287846387294
"11" 0.00162789262817988 0.00113128291236212 0.000812053135765599 0.00114853926355332 0.00129209247787253 0.000525588982519172
"12" 0.00186534718689395 0.00139927584149415 0.000901096207246973 0.00128154197565409 0.00141872212877355 0.000579234600301787
"13" 0.00207398315767381 0.00168936996416992 0.00110214051222519 0.00136917570121349 0.0016001441130464 0.000621416317521264
"14" 0.00233123841463099 0.00171162466688407 0.0011136657160258 0.00146833617261266 0.0018598381864185 0.00064061666572215
"15" 0.00243838846765365 0.00173827536523359 0.00116907895124772 0.00152687728196989 0.00191743599079823 0.000664571382343788
"16" 0.0026819056947967 0.00198648523127066 0.0013013239275928 0.0016925130334311 0.00199124771045387 0.000894313100394915
"17" 0.00294028755653514 0.00209752593989588 0.00146863854623065 0.00188837811103912 0.00206068892785983 0.00112508951527471
"18" 0.0030923769809036 0.00215697323319843 0.00160052480994476 0.00202570666557866 0.00210163216292399 0.00115191985548821
"19" 0.00323349238181136 0.0023496845098012 0.00175880278386296 0.00214222348953246 0.00228875478547245 0.00125729120119558
"20" 0.00344527797207951 0.00245209200690464 0.00176742553730688 0.00245151048786239 0.0024723369800928 0.00128716345171564
"21" 0.00355603176951369 0.00253078939653927 0.0019242109680687 0.00252066854765767 0.00250533880410497 0.00139007879981605
"22" 0.00378113337948067 0.00255591795268063 0.00198842601801093 0.00267635700933183 0.00263533492662133 0.00142344250742786
"23" 0.00387304847425304 0.00291678328277637 0.00202562100706716 0.00291482100760698 0.00271621981791076 0.00146389243947119
"24" 0.00396388400956888 0.00294495524352473 0.00209386732462091 0.0029936623412307 0.0027608106957096 0.00159219396898549
"25" 0.00408612623109167 0.00319492025395632 0.00217356320747244 0.00307765941930604 0.00279308305482358 0.00173468066394294
"26" 0.00417394151615754 0.00349081822137681 0.00222844544121433 0.00325342406177862 0.00290098705846995 0.00175364828215859
"27" 0.00423999411781309 0.00360638307401436 0.00269272745181253 0.00372388305001658 0.00292022390752939 0.00190354145697518
"28" 0.00454965497299443 0.00377579149445649 0.00289608136432666 0.0037950422104125 0.0029344849125796 0.00200623076179797
"29" 0.00477483098838362 0.00382138793410555 0.00303003961962043 0.00380373076454071 0.00304388644617471 0.00208777987763873
"30" 0.00513812204818637 0.00395079384329198 0.00330231347115329 0.00405895039715373 0.0036199659954748 0.00218658921665537
"31" 0.00529457795155113 0.00399125157847108 0.00341944261864233 0.00433283916216533 0.00380930737132161 0.00222580526938712
"32" 0.00539576568228095 0.00407779205825048 0.00357644261838196 0.00433627788836136 0.00403999097801917 0.00228593165690468
"33" 0.00543853031226378 0.0042993728202698 0.00374670588673525 0.00455783959084498 0.00415074519155263 0.00231586083615649
"34" 0.0054929756101806 0.00443091130235338 0.00400340649960932 0.00469957309210369 0.00443519011837834 0.00235106978595063
"35" 0.00555312311043283 0.00462994712928292 0.00426774726455732 0.00497980882159993 0.00465514819824812 0.00257606778301391
"36" 0.00571091180859551 0.00475899251834003 0.00450223399485512 0.00499259483483214 0.00485829235924419 0.00274633011687107
"37" 0.00584521826235804 0.00490380050896239 0.00458199403417471 0.00530377179397362 0.0051455573820275 0.0028148782356037
"38" 0.00599262366826115 0.00510134470300991 0.00463252299356228 0.0054532660630667 0.00526214475675828 0.0028649071998441
"39" 0.00606714628043236 0.00512970866154206 0.00482581943750799 0.00555571527414592 0.00554229679005377 0.00290055639941455
