"rndall" "rndlen" "rndloc" "rndbinall" "rndbinlen" "rndbinloc"
"1" 0.000107653931654456 0.000143254994900879 1.10317043458642e-06 6.5805068378857e-05 4.63383300098409e-07 2.03929346336788e-05
"2" 0.000279099796444226 0.000284382014041702 3.2607102200621e-06 0.000228378647748163 2.63197392058978e-06 2.51280697634721e-05
"3" 0.000478884265392744 0.000413358306760012 8.35927143650735e-06 0.000283924389753981 8.70886390969187e-06 4.23418401207586e-05
"4" 0.000719264152463608 0.000491011358029141 1.98988892806092e-05 0.000407235463113786 1.17291067743259e-05 8.28416063891456e-05
"5" 0.000961125313110967 0.000565220316239984 2.39431692363539e-05 0.000482194636696594 1.95957970901151e-05 0.000114577065654778
"6" 0.00107329498172613 0.000680855535941963 6.1007057606502e-05 0.00061318951838203 2.32484047771022e-05 0.000116455168493506
"7" 0.00121789708150781 0.000765121128493498 7.71277095366034e-05 0.000753573474552389 4.60089180227424e-05 0.000161081825262416
"8" 0.00137310115107355 0.000917100632372079 0.000223201509833551 0.000897194684667026 5.75043104272844e-05 0.000204031287258297
"9" 0.00146462538084868 0.00114960071382985 0.00031178678449426 0.000907079502492142 7.83429873114429e-05 0.000245911096100408
"10" 0.00151601198634958 0.00125624563893181 0.000335827647169324 0.00132385409303222 0.000112664241142092 0.000302795096969025
"11" 0.00182922882885117 0.00140833560575193 0.000375165110305051 0.00151037001738511 0.000122971776195251 0.000323335298608877
"12" 0.00202791512846676 0.00172898307768864 0.00054197305691841 0.00157578710683128 0.00013001266934764 0.000365939693706901
"13" 0.00208761632492328 0.00187539964153293 0.000569034053893463 0.00160365349128903 0.000135787526554859 0.000378417885152227
"14" 0.00242748941567042 0.00199737165107632 0.000681032851992207 0.00171373627803839 0.000167805528118243 0.000392391969858376
"15" 0.00292913290800129 0.00206842340230039 0.000749336514451289 0.00181305630594549 0.000201721218782955 0.000408999278333473
"16" 0.00333610564563791 0.00217733801021873 0.000772041174804621 0.00212307179496948 0.000206742593333213 0.000424876531286836
"17" 0.00336345223484539 0.00229496420717379 0.000860261216749852 0.00244772611876387 0.000247126538062617 0.000429192590210823
"18" 0.00381284893183622 0.00261481854111791 0.00094705719036395 0.00252345344433533 0.000359032737284358 0.000443837578569711
"19" 0.00402807429604444 0.00269013049518443 0.00104433719688199 0.00304329843637686 0.000398703394559238 0.000495249360474739
"20" 0.0048895798230619 0.00288983880392083 0.00116166624523068 0.00307783931878971 0.000453929672108484 0.000509736333771157
"21" 0.00490627942944029 0.00321848638649702 0.00129829636843192 0.00334505591765411 0.000533056598393787 0.000536651090830625
"22" 0.00494657044856017 0.00339829219913538 0.00138473402147199 0.00343152908932338 0.000571743002870148 0.000622953298387631
"23" 0.00523176469372959 0.00350231762149878 0.0015134907159028 0.00353946419832658 0.000616747430075763 0.000730104491047922
"24" 0.00528532394650026 0.00368466873100937 0.00164228578772674 0.00359278175493877 0.000687292475715923 0.00075368561626474
"25" 0.00555592398291859 0.00389407543964276 0.00178069727904681 0.00379271599791546 0.000713751237249031 0.000771727695759724
"26" 0.00576361699240023 0.00409600648426434 0.00191815793547886 0.00383616863271436 0.000761856475022866 0.000816994400149274
"27" 0.00606433433541232 0.00415753379472019 0.00199422363431691 0.00412233664269453 0.000805724568353238 0.000861629151003847
"28" 0.00612566895107925 0.00427366840827627 0.0021119672669317 0.00419481344165169 0.000827235187331989 0.000902343516646654
"29" 0.00668910093250862 0.00445001154207894 0.00221829118317634 0.00429532048596968 0.000853329609187044 0.000931480416809316
"30" 0.00674850248134201 0.00454795334011021 0.00226448725270126 0.00431640529433893 0.000967333104186242 0.00102576716397318
"31" 0.00709192689181047 0.00477924632291991 0.00233561133056099 0.00438815155976816 0.000984380721215988 0.00105897540461535
"32" 0.00722639788391729 0.00502239951149376 0.00246715719263043 0.0044895078152288 0.00102889376020185 0.00109268132466475
"33" 0.00745130133404832 0.00542840208063908 0.00259063669219021 0.00473776174737323 0.00108182589853977 0.00114344767675676
"34" 0.00764289959300757 0.00549151062227575 0.00272456638530101 0.00496996311238542 0.0011146577612037 0.00114374111944382
"35" 0.007963271522289 0.00613782919562918 0.0027304469909914 0.00515157367656271 0.00121180761184687 0.00124199715251873
"36" 0.00800450799869862 0.00622629103873142 0.0029246037636716 0.00530089627049505 0.00129634310234698 0.00130354647517922
"37" 0.00813392400283851 0.00628038796588604 0.00307962172813543 0.00550334234808764 0.0013230676279455 0.00137290449034447
"38" 0.00850694503233663 0.00641029780081296 0.00319476199416426 0.005687361971604 0.00133694341898968 0.00140765413794608
"39" 0.00853252006077019 0.00648349276921333 0.00325888365426658 0.00572783585827165 0.00142527317688278 0.00144509810477247
"40" 0.00857705294254583 0.00666695425121389 0.00338080458402157 0.00593222373163448 0.00144451736650782 0.00146294692313805
"41" 0.00883465319503784 0.006839547490636 0.00352462511795313 0.00598057560444526 0.00153573692143244 0.00151232423078772
"42" 0.00895200940283879 0.00720290047331529 0.0035864839378748 0.00601880627831047 0.00154877921120735 0.00153585344697183
"43" 0.00906598461093617 0.0072094839756828 0.00360675191314127 0.00604403550339452 0.00155283215792851 0.0016026750532511
"44" 0.00926727910231403 0.00744350534812644 0.00381076843378223 0.00631334463334694 0.00163372808005225 0.00175420985034988
"45" 0.00952534044340445 0.00779684315441921 0.00382913888744015 0.00648994997542743 0.00166715266732723 0.00184438716061306
"46" 0.00958012290642155 0.00796533683126817 0.00395317084678816 0.00682941375309716 0.00175684086730764 0.00190149462226679
"47" 0.0097611001665579 0.00811957444052597 0.00430658324702038 0.00689048307492341 0.00182182723954316 0.00190543509011716
"48" 0.00978051574052674 0.0083275490105078 0.0044642045386152 0.00713691458653949 0.00189556784344178 0.00196876774372077
"49" 0.00992806778182061 0.00853281563969886 0.00459151983207396 0.00724629725728489 0.00192342844704533 0.00198181839774457
"50" 0.0101029506600241 0.00867575114409899 0.00467333442763396 0.00736571966204077 0.00197239769587412 0.00203320005088309
"51" 0.0102558073016163 0.00906436393169259 0.00470583955346388 0.00743816035540557 0.0020310143456877 0.0020869859112342
"52" 0.0106897059176784 0.00908807552259893 0.00490816289132476 0.00755901774971487 0.00206311474804718 0.00217117987562739
"53" 0.0108300147824471 0.00919892741168297 0.00494304266345521 0.00776176520810348 0.00215356057562564 0.0022116913156379
"54" 0.0108800560401702 0.00946665025508259 0.00499047334380897 0.00801037219135819 0.00222411550651364 0.00222104338339005
"55" 0.010932557080722 0.00951438683612301 0.00505701997535443 0.0082150649719525 0.00223924720509434 0.0022401325237059
"56" 0.0110951515034268 0.00958829331496169 0.00518325489740952 0.00832907132125712 0.00231927123172778 0.00227047034616866
"57" 0.0114265679262463 0.00986659684059388 0.00534558313932001 0.00838178681910109 0.00255942059911161 0.00230755407367541
"58" 0.0114539152903345 0.0100869304266524 0.00539125028313792 0.00867043186873172 0.00264216100028527 0.00234633761607849
"59" 0.0117574840009914 0.0102234181989048 0.00552877637304811 0.00885964387818975 0.00269217427545226 0.00236406126887001
"60" 0.0120903544779422 0.0105109728019574 0.00575713077611847 0.00904222854808536 0.00274150469210097 0.00239020716778812
"61" 0.0121883737165835 0.0107395979396282 0.00578642783621578 0.00921646660118452 0.00274963747068815 0.00246850711331282
"62" 0.0124468601983314 0.011050197187966 0.0059352282586117 0.00925889389365653 0.00290929915657526 0.00261135506855661
"63" 0.0127812439872374 0.011111730974465 0.0060571158419958 0.00947727951887622 0.00309215158081495 0.00263515557546661
"64" 0.0128782782428264 0.0113520019869943 0.00667266980671237 0.00956087264414397 0.00314456168751722 0.00273123745599394
"65" 0.0132562743805773 0.0114861522662857 0.00703331408759286 0.00971603918800852 0.00320065439597054 0.00283973562075705
"66" 0.0136187110279173 0.0116454515737634 0.00727707732264459 0.00985794385889116 0.00323648224782476 0.00289095760139755
"67" 0.0137442938053611 0.0118309597281899 0.00748993104679889 0.0100034491784451 0.00331345919580522 0.00297526971296522
"68" 0.0138275706799657 0.0119868006645132 0.0077419585998169 0.0100844021100123 0.00333495018351252 0.00300939068755546
"69" 0.0139751329997173 0.0120984029177399 0.00811210020043684 0.01035482139296 0.00361866518413118 0.00308021185048791
"70" 0.014092178379524 0.0121574361825624 0.00823486921762278 0.0105860113691528 0.00366284444424107 0.00314027482315123
"71" 0.0145310047056266 0.0122987927838552 0.00827101526109099 0.0106804872943709 0.00379041344112202 0.00316964358884341
"72" 0.01488875701683 0.012319933035269 0.00850129874851412 0.0108139901222264 0.00387636514224083 0.00324472527621601
"73" 0.0149884740126845 0.0123466595576611 0.00855780523945358 0.0110106664697972 0.00394404278116083 0.00325577704453504
"74" 0.0151308124223103 0.0125458867772031 0.00869859063001237 0.0110916596757343 0.00410597765315371 0.00334093061834464
"75" 0.0153789051951725 0.012582469036583 0.00882240648442419 0.011194675995017 0.00414750443507969 0.00344097739211086
"76" 0.0155340522787668 0.0128337582071685 0.00903153849170843 0.011523429301794 0.00418217156543858 0.00350238820533591
"77" 0.0156229312360606 0.012965450244028 0.00924100094697403 0.0118010012989281 0.00422823204257144 0.00363183692522886
"78" 0.0157168976169463 0.0131671697955431 0.00949293896865766 0.011999100553249 0.00426534988461263 0.00373748873533212
"79" 0.0158237246933758 0.0133748368980611 0.00955319629264132 0.0121080010217172 0.00442912410239917 0.00380412230203958
"80" 0.0158411998093987 0.0134563159324736 0.00957010618021814 0.0121894427904529 0.00446359821219105 0.00384964279495926
"81" 0.0162412502832266 0.0137193745352451 0.0096325815346494 0.01231107273429 0.00450439639139375 0.0039545613407569
"82" 0.0164765450643939 0.0139897541476969 0.00979411460512115 0.0123325209179788 0.00470395778092281 0.00399888688054
"83" 0.0166304303363496 0.0140042013391824 0.00988813761081735 0.0124236718548079 0.00473199308025985 0.0041193757724679
"84" 0.0167944366981057 0.0142130229866474 0.0102871198293221 0.0126930039260659 0.00480504962907268 0.00416800991279755
"85" 0.0168052368526129 0.0143328514962485 0.0102925153209926 0.0129058907888684 0.00483833166142322 0.00422126001865815
"86" 0.0168629361565099 0.0146782405355773 0.0103824798334558 0.0130012411003994 0.00485546803817656 0.00432755533626441
"87" 0.017156558405782 0.014973594101173 0.0104840475758433 0.0130802742458907 0.00501338078494206 0.00438662239163272
"88" 0.01725383566679 0.0152758920575444 0.0105440044455912 0.0131604012970343 0.00510416537141535 0.00441784656355375
"89" 0.0174052221898131 0.0153782184803317 0.010627970869794 0.0132477021222562 0.00514556394207661 0.0044745196703052
"90" 0.0174505769401273 0.015463469233957 0.0109651608634538 0.0135015876642017 0.00533368977502265 0.00458794029943721
"91" 0.0178406274209475 0.0155642418994821 0.0115005132820801 0.0137615093055826 0.00550837235232825 0.00463947168438897
"92" 0.0183328529707447 0.0158395094934746 0.0116289776165855 0.013952115439606 0.00557649935817561 0.00468015541404933
"93" 0.0185051722849014 0.0158951815615797 0.0118375638889962 0.0140661274973405 0.00563734624278117 0.00474175744678847
"94" 0.0187523825747712 0.0159630843159413 0.0120373863076774 0.0142244277231871 0.0056629462622913 0.00478541388978037
"95" 0.0188966601496911 0.0160912374088421 0.0123233516447941 0.0145745564784247 0.00568629902989229 0.00483589522390067
"96" 0.0189276840734481 0.0164941991210942 0.012439752136978 0.0145801033763276 0.00574896387974516 0.00485886873704864
"97" 0.0190374287971453 0.0167212058753703 0.0125167807665151 0.0147299134454045 0.00588873443178237 0.00500498665283609
"98" 0.0192998454432739 0.0168569181162638 0.0126084560017911 0.0149690042693612 0.00610004219042736 0.00508751703171138
"99" 0.0195445624629721 0.0169363691988996 0.0126649718997895 0.0152133986373715 0.00617913567258147 0.00512901341810981
"100" 0.0197762363131537 0.0173087784751703 0.0126772559023097 0.0153221805675915 0.00629331110090919 0.00535786349153061
"101" 0.0204135349468457 0.0177185694655938 0.0128809651277515 0.0155426325251306 0.00642455260133504 0.00537196489771789
"102" 0.020711775465292 0.017800815162653 0.0133731159579655 0.0160782347599512 0.00671550966289688 0.00541156837251614
