"rndall" "rndlen" "rndloc" "rndbinall" "rndbinlen" "rndbinloc"
"1" 5.75097558035692e-05 7.79649711301926e-05 3.24204884055501e-05 5.93382614373847e-05 1.05359651160583e-05 8.49905829823931e-06
"2" 0.000256164008418667 0.00025820830643301 7.1631354046117e-05 7.99329578658808e-05 2.56846266760603e-05 1.79437526770317e-05
"3" 0.00040928791463928 0.000329135465500158 0.000167976584571469 8.96445210848409e-05 8.06814617283639e-05 2.99968322519367e-05
"4" 0.000537887163352642 0.000556056657122028 0.000225475157713288 0.000196107153710517 0.000120726473690673 7.72904367037617e-05
"5" 0.000766576940665455 0.000709590049745542 0.000306093389368269 0.000265084312290493 0.000167683351021096 0.000101456885212695
"6" 0.00106230873481798 0.00080612110914798 0.000398473973017158 0.000392398020742383 0.000178983970014451 0.000120013402135324
"7" 0.00126717807974101 0.0009206560457485 0.00060562180814433 0.000487340057639662 0.00021127593543669 0.000145920768728846
"8" 0.00132627495672622 0.00102669646887577 0.000733398700088176 0.000585037314946461 0.000243751886084987 0.000184333677291433
"9" 0.00153560787660404 0.0010988765410505 0.000803726821517788 0.000616223228922793 0.000266516988110388 0.000188120370513985
"10" 0.00178004585761594 0.00126458941104891 0.00101048738148794 0.000650505277092695 0.000298536721840007 0.000218694200081137
"11" 0.00192042175580558 0.00153501762101336 0.00105679812137321 0.000701840119457144 0.000311431058970667 0.000243827849933512
"12" 0.00218994045170844 0.00163239662036826 0.00112912575944642 0.000764603658215652 0.000349887219816943 0.000281906248958041
"13" 0.00247940974489582 0.00173756813065419 0.00134137494962773 0.000878816170407077 0.000376053071863848 0.0003277024003562
"14" 0.00278185634365044 0.00184013443265018 0.00144226716284755 0.00100383617908264 0.00039894472988905 0.000342488035045992
"15" 0.00301313032532737 0.00206996809141495 0.00147212803398846 0.00110230990755301 0.000476460838724478 0.000382658827793254
"16" 0.00324470383882199 0.00218279927960614 0.00154300614415375 0.00124517132713191 0.000486488218885536 0.000388999561811067
"17" 0.00336717775369576 0.00242910007621096 0.00174842455451748 0.00128853380601551 0.000521402173207114 0.000421252250744078
"18" 0.00351213492680374 0.00243880069115105 0.00179618024509593 0.00143332624167945 0.00052694079690618 0.000446494842730048
"19" 0.00389718227496646 0.00246619833004154 0.00180588632788173 0.00153065852669562 0.000551976516160448 0.000453147601463591
"20" 0.00415271966655485 0.00282642510715579 0.00193977245609081 0.00160196043572399 0.000568684301667237 0.000494088696050103
"21" 0.00434890386886944 0.00293692700519252 0.00204832895343702 0.00173162723857304 0.000628653694341614 0.000535387865294193
"22" 0.00438753322631626 0.00307313102775071 0.00209847672559601 0.00185237606275266 0.000658386319855228 0.000558107321528922
"23" 0.00464206613179117 0.0033683138167311 0.00235840201340823 0.00195436042384461 0.000720534232395634 0.000581886806139291
"24" 0.00467248031281719 0.00341686607996553 0.00270798193439723 0.00201124861884 0.000758410040268537 0.000605120126453141
"25" 0.00473531105045858 0.00342326614395355 0.00283089509066172 0.00207628470948435 0.000783618140693034 0.000639373147367505
"26" 0.00479059659425432 0.00352746767448876 0.0030626675540344 0.00244555620430572 0.000810137749609577 0.000655836134854535
"27" 0.0049854891673721 0.00410293670686055 0.00320276833070711 0.00251942750131193 0.000864391669892741 0.000702722745786041
"28" 0.0051858262006839 0.00421729331256384 0.00326403583027352 0.00268157036601774 0.000937823546381806 0.000706526752505029
"29" 0.00555344688240544 0.00430370900538876 0.00340524492366296 0.00290701136566897 0.00096103624856236 0.000775231594377674
"30" 0.0057668261228757 0.0044563353638147 0.00346879090084284 0.00299449041525758 0.00101703767276094 0.000791455143260866
"31" 0.00614561371353823 0.00459054583071279 0.00349225753505222 0.0033048579808204 0.00106953970115228 0.000839199610801247
"32" 0.00622283814543308 0.0046216588635018 0.00359174804415984 0.00338293720098626 0.00108659087883261 0.000950417684894538
"33" 0.00630863180781001 0.00467858122858579 0.00363135590189128 0.00351759853825962 0.00110718610629162 0.00100164949842512
"34" 0.00649925473805818 0.00475362628334449 0.00368511152762891 0.00356870523947671 0.00118155421816272 0.00109466205299661
"35" 0.00664208038965546 0.00483278864273917 0.00372729942474031 0.00369539758282452 0.00122271384654535 0.00114858498273279
"36" 0.00672576019065984 0.00501763809383093 0.0039276545521999 0.00373317875870921 0.00142072308624152 0.00118285288630009
"37" 0.00707715170559387 0.00515631825870508 0.00393996914178993 0.00395167717459521 0.00147428180501369 0.00121385367232213
"38" 0.00715363204666881 0.00540724888022464 0.00408553265480701 0.00410674802705562 0.00159992196909621 0.00132567113837715
"39" 0.00727972182958415 0.00579706435025077 0.004210460842822 0.00423579418168397 0.00167284811332944 0.0013438819996242
"40" 0.00754844354900728 0.00603768245246993 0.00438903928727786 0.00434100024332248 0.00170593862742028 0.0013540469666029
"41" 0.0076519418454757 0.00605237312890238 0.00449032967146669 0.00434989178845487 0.00175661109686224 0.00137818690560105
"42" 0.00782090319401732 0.00605910387810794 0.00462861783272561 0.00442153729721861 0.00179423632791836 0.00139066489950274
"43" 0.00805383403339506 0.00638370486780646 0.00467900968300049 0.00465474867383201 0.00183389935742 0.00146300972599046
"44" 0.00828956370850024 0.0065380902723253 0.00479743020497983 0.00478348848116428 0.00189622534105323 0.00148328374868164
"45" 0.00848650965805117 0.0067987070340592 0.00492909988329728 0.0048631722310994 0.00197000650087556 0.00156035035596194
"46" 0.00865567012596376 0.00723817993269087 0.00507605284207185 0.00508241469591927 0.00198836352928945 0.00162355216066623
"47" 0.00873270866487399 0.00733147404429534 0.00515214780851068 0.00515518956433392 0.00202871626609667 0.00174821266999964
"48" 0.00904522093522481 0.00739157123609677 0.00516821915527786 0.00528098385635742 0.00217343861653938 0.00175187473844081
"49" 0.00920054118719217 0.00750736695664211 0.00525228887949461 0.00546622517682756 0.00220635356429169 0.00177666084809873
"50" 0.00951162379561872 0.0077139711407963 0.0054011326768268 0.00557049960229158 0.00223791641762029 0.00178039204749116
"51" 0.00966877931976252 0.00830950937461378 0.0054705218739312 0.00561867483896106 0.00227306802800589 0.00182943008423049
"52" 0.00978690791627036 0.00858821835929884 0.0055573153204395 0.00567322813652898 0.00236729626840969 0.0018957048237625
"53" 0.00993149030566027 0.00877713796537107 0.00558600801153239 0.00573858341639893 0.00245907030949641 0.00191035355030688
"54" 0.0100008448008063 0.00893967072017342 0.00565333163734228 0.00594004984527466 0.00254382310247953 0.00199960008007037
"55" 0.0100846163720173 0.00925455332236421 0.00580992185701344 0.00607983857878791 0.00261006796574224 0.00201988663846124
"56" 0.0102875345414095 0.00929652605384158 0.00603022859520805 0.00621891745191776 0.00262626238975814 0.00207703905468889
"57" 0.0104690621590851 0.00957926718965085 0.00632032150976719 0.00623443916686522 0.00265342311324786 0.00215564081508079
"58" 0.0106319013164803 0.00976730594473664 0.00632848486510707 0.0063562040489064 0.00281402192869243 0.00216599504307548
"59" 0.0110212280544456 0.00981059973133253 0.00634146007759845 0.00654865426589394 0.00284287204040681 0.00227538592444698
"60" 0.0111370050237686 0.0100013706790453 0.00648607593680727 0.006610167530911 0.00293483667561061 0.00230687459805182
"61" 0.0114147745236669 0.0100934659651917 0.00667813477249409 0.00666496205307915 0.00295497138175606 0.00254083187045825
"62" 0.0115413453941448 0.0102513852964631 0.00681985282057218 0.00684444011315324 0.00304358849084508 0.00256166736809152
"63" 0.0117024933025704 0.0104082280226798 0.0069454604857938 0.00705611759457977 0.00309624267744137 0.00265566519576621
"64" 0.0119558029061933 0.0106904608653398 0.00722452956324223 0.00709643045825405 0.00314535419456566 0.00274072140311519
"65" 0.0121484158730359 0.0107586311086995 0.0073505322811669 0.00714803270633993 0.00316421180635046 0.00284441101088502
"66" 0.0123547041397689 0.0109003357783983 0.00740612530346298 0.00728863182767067 0.00324099689127936 0.00285314919633035
"67" 0.0127283038432559 0.0111165579711939 0.00755926803202671 0.00739779917726834 0.00333691745381146 0.0029185930962398
"68" 0.0128182963780883 0.0111428918201498 0.00770120366325304 0.00745381603863354 0.00338325330377071 0.00297861851551693
"69" 0.0130109334697651 0.0111814571510894 0.00814393039517446 0.00749901919460399 0.00358534749771991 0.00305834813447
