"complete"	"bylength"	"bylocation"
0.000911794564276254	0.00102875252673256	0.000167526808788577
0.00152542721835272	0.00120465172074501	0.000354207754931616
0.00184614062958266	0.00128971432615129	0.000581675965785759
0.00230147415285417	0.0018468271008368	0.00076409837421368
0.00306906322770327	0.00238886531430794	0.000814720867923542
0.00368565468578069	0.00274968576077815	0.000930324718849661
0.00396685936528196	0.00299103655518495	0.0011434893507963
0.00415643711467555	0.00338027340643095	0.00122411568573357
0.00448623029798732	0.00379449362199316	0.00139576207862731
0.00464074710388137	0.00419775361478887	0.00150655260317112
0.00545671362060129	0.00433314832701331	0.00173881046948466
0.00593032063539669	0.00478659988824875	0.00199714263139632
0.00640110672328155	0.004979298238198	0.00212976024408325
0.00679418856322748	0.00526054536735565	0.00241519494278082
0.00684213610600815	0.00557992682598068	0.00253405264199748
0.00704907082050187	0.00619529022367245	0.00268818118555073
0.007196916013226	0.00638343624662747	0.0029769658551499
0.00787644046186891	0.0064199461183925	0.00314148446335367
0.00804820293531129	0.00645482887358995	0.00325928762290978
0.00813931892504133	0.00704175280612469	0.00426060866986814
0.00840728856052429	0.00716174143478084	0.00467576897692498
0.00855997200654777	0.00735339341683898	0.00477445962950254
0.00865148291490689	0.0077362260702738	0.0048006501504285
0.00869417846606315	0.00787837543215957	0.0050868396723683
0.00929091123103831	0.00802319064715859	0.00547057645979178
0.00977478186811891	0.00816831828730091	0.00580182097640406
0.0100024807918788	0.00857266730933629	0.00605367300286255
0.0106703962676642	0.00873394536244168	0.00613534347218579
0.0106957355621086	0.00893980680683396	0.00674246045760269
0.0111144835611071	0.00909168492653539	0.006920718417888
0.0112700569426341	0.00935496652520406	0.00710839773056158
0.0116215658590863	0.00942812274334225	0.00761132383997801
0.011968028162148	0.00963562163828115	0.00774198474661843
0.0121443932662152	0.0102436261433861	0.00791022396178785
0.0122194037098352	0.0109740793454339	0.00809896504760738
0.01227577038819	0.0110405545416603	0.00820650040674742
0.0123152902217684	0.0113324440185558	0.0084784369324984
0.0125147629066608	0.0113844523835912	0.00862964315501939
0.0126923887052613	0.0118065726277418	0.00867440027637369
0.0129560065209732	0.0120079775964291	0.00899456223550393
0.0131808015302436	0.0123918638817674	0.00909564264684318
0.0136568096576103	0.0127043582663861	0.00930345548663081
0.0141968972476643	0.0130465954403248	0.00942538241672842
0.0144650495007593	0.0134756426135659	0.00966232326911397
0.0145294817242917	0.0135758555247361	0.00996719789483485
0.0148505382818104	0.0138557148104345	0.0104307888876128
0.0148765266901927	0.014379344514678	0.0110777001509693
0.014939594296312	0.0146895553770646	0.0115579814890482
0.0151837221799442	0.0149991910168762	0.0117447220156171
0.0155224269515094	0.0150385049315781	0.0119523746484896
0.0163292678102149	0.0152125190969859	0.0120549715343158
0.016812388715549	0.0153736305366858	0.0122099298789416
0.0168837825473478	0.0156782191322543	0.0126108497555298
0.0170515682151648	0.0159037104421218	0.0126750353313588
0.0171195628754684	0.0160521636839971	0.0126946343045866
0.0173356472755549	0.0161418171004601	0.0129800829021036
0.0173871614464238	0.0164607866993511	0.0130924356157766
0.017549399658092	0.0165254690458722	0.01339182246706
0.0181325190530643	0.0165729053046156	0.0134611293485758
0.0185048735185539	0.0169559818958724	0.0137768026532434
0.0190830788622795	0.017153683461653	0.0138349923574515
0.0194201154346468	0.0172058723746022	0.0139532512607844
0.0194309805688735	0.0172159282933535	0.0141034248834506
0.0197734492845814	0.0174409070678977	0.0144052695049688
0.0200385379689235	0.0178721068027669	0.0146308260688826
0.0204264504433296	0.0181727022511916	0.0147096514815984
0.0213246537203474	0.0183587355267487	0.0151383160297056
0.0216362698104033	0.0184710379835587	0.0152497658994041
0.0217560314727876	0.018888913429964	0.0154571421924348
0.0218438382300832	0.0189656086634642	0.0155541123485321
0.0223782242938605	0.0191797992403084	0.015751179476101
0.0225365516001408	0.019250049257525	0.0159796864769062
0.0226677572061756	0.0194515598320619	0.0165278350723757
0.0229091065305289	0.0195930046161809	0.0167736778562391
0.0229638756499908	0.0200342286742518	0.0169327029492087
0.0229999315563195	0.0200911762864268	0.0171876787931712
