"rndall" "rndlen" "rndloc" "rndbinall" "rndbinlen" "rndbinloc"
"1" 0.00021993198807594 0.000151953032735294 6.93616217755523e-06 1.16268139909911e-06 3.29602365190887e-14 5.62598357662641e-08
"2" 0.000380687020094629 0.000365059995529802 1.23369669627186e-05 1.63020039979749e-06 2.11450390337257e-12 2.04748112415567e-07
"3" 0.000391543280492978 0.00049640886603869 1.62047498004749e-05 4.34883826400417e-06 1.45695884666929e-11 3.76794951998124e-07
"4" 0.000446323397682379 0.000797127911256778 4.67882259196651e-05 8.1174002845748e-06 6.96469665131557e-11 6.55791158661193e-07
"5" 0.000698698969534632 0.000945140549915044 5.58236020777867e-05 1.03162115331983e-05 3.68803360769309e-10 1.10084699449155e-06
"6" 0.00089966417556229 0.00100110952396907 6.48437949066373e-05 1.32847964652327e-05 5.90829590968761e-10 1.96764396073715e-06
"7" 0.00100956243676212 0.00125819377663981 0.000141368302420789 1.61079444196561e-05 9.26991886469501e-10 2.60333043727579e-06
"8" 0.00101645208248958 0.00125819377663981 0.000202013814579603 1.61761780187533e-05 3.40630600641614e-09 3.58948316832143e-06
"9" 0.00106676253074471 0.00142063997060542 0.000224849676109554 2.01197707596709e-05 4.82471894582284e-09 5.65735210405954e-06
"10" 0.00125228417542116 0.00152305963684579 0.000297875293044941 2.15848001742139e-05 1.78228308282267e-08 7.02385384487548e-06
"11" 0.0016048282715962 0.00177825557451866 0.0003092959410313 3.16348790339437e-05 2.50154272956365e-08 7.93821335789982e-06
"12" 0.0016777334646499 0.00200535692370278 0.000378282113703137 3.46661062658732e-05 3.34453179385288e-08 1.10598631984914e-05
"13" 0.00171037497432815 0.00230909401813767 0.000463151829339655 3.58876787272306e-05 6.91163348357754e-08 1.2634519594285e-05
"14" 0.00190311201442207 0.00238145933686554 0.000676084008413196 3.78109258967702e-05 8.33857363909292e-08 1.49139911572011e-05
"15" 0.00202935183179066 0.0026219307607707 0.000777528647327985 4.37293303437442e-05 8.643602671735e-08 1.51501856109102e-05
"16" 0.00228918013597075 0.00274814712950574 0.000833900256229068 4.53965419815835e-05 1.08807602937322e-07 2.06285749165429e-05
"17" 0.0024612557190354 0.00282098361969278 0.000909671543868518 4.73901843823999e-05 1.51059982621114e-07 2.5315769997377e-05
"18" 0.00257856808844438 0.00286497630840401 0.000945924022811465 5.31349655937005e-05 2.06993838726385e-07 2.70023546076618e-05
"19" 0.00270810382844136 0.00294805872256501 0.00097264022459516 5.55751902633876e-05 2.20724435198088e-07 2.82430409671923e-05
"20" 0.00284077408758224 0.00313887738256861 0.00115331349858569 6.9015443480336e-05 3.04674411337418e-07 3.06569224688888e-05
"21" 0.0030971005406755 0.00316286938582264 0.00132108328538138 7.47196854158263e-05 3.5152592688555e-07 3.88040256052694e-05
"22" 0.0031587528011229 0.00347375752309499 0.00135278630497683 8.39991054455503e-05 3.86083631282726e-07 4.90972455637812e-05
"23" 0.00322416844894107 0.00350365762309999 0.00141901775792882 9.1284466132168e-05 5.17817463602349e-07 5.7169722566146e-05
"24" 0.00340362917887857 0.00358209952539868 0.00158369405328325 9.88844585340048e-05 5.74476522895609e-07 5.9127253153519e-05
"25" 0.00355068550269711 0.00378053163808632 0.00165605438349185 0.00010034628558275 7.16393682078972e-07 6.43479477122861e-05
"26" 0.00362560526759834 0.00385958888595089 0.00177690660052528 0.000113579304450115 8.72633870114017e-07 6.86315776572546e-05
"27" 0.00403658361054664 0.00393448349750603 0.0018099127260976 0.000119699667531933 9.82284684407711e-07 6.90042727960031e-05
"28" 0.00423404442387206 0.00400798998777161 0.00180995395087287 0.000131434338467346 1.19385052106739e-06 7.65650547797868e-05
"29" 0.00437020083535336 0.00431345916731243 0.00184983778085496 0.00015273516560765 1.34692064954431e-06 7.98756718006984e-05
"30" 0.00441844830048959 0.00449070734374136 0.00195157447609598 0.000160416617608457 1.86034579080664e-06 8.07634379809972e-05
"31" 0.00452863790714045 0.00497048908190348 0.00208316185436974 0.000166289755299016 2.16652163904442e-06 8.39759708152924e-05
